,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group
133,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,1,One of the major challenges to multi-turn conversational search is to model the conversation history to answer the current question.,One of the major challenges to multi-turn conversational search is to model the conversation history to answer the current question.,,,"['One', 'of', 'the', 'major', 'challenges', 'to', 'multi-turn', 'conversational', 'search', 'is', 'to', 'model', 'the', 'conversation', 'history', 'to', 'answer', 'the', 'current', 'question.']",,,,is
134,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,2,Existing methods either prepend history turns to the current question or use complicated attention mechanisms to model the history.,Existing methods either prepend history turns to the current question or use complicated attention mechanisms to model the history.,,,"['Existing', 'methods', 'either', 'prepend', 'history', 'turns', 'to', 'the', 'current', 'question', 'or', 'use', 'complicated', 'attention', 'mechanisms', 'to', 'model', 'the', 'history.']",,,,turns
135,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,3,We propose a conceptually simple yet highly effective approach referred to as history answer embedding.,We propose a conceptually simple yet highly effective approach referred to as history answer embedding.,,,"['We', 'propose', 'a', 'conceptually', 'simple', 'yet', 'highly', 'effective', 'approach', 'referred', 'to', 'as', 'history', 'answer', 'embedding.']",,,,propose
136,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,4,It enables seamless integration of conversation history into a conversational question answering (ConvQA) model built on BERT (Bidirectional Encoder Representations from Transformers).,It enables seamless integration of conversation history into a conversational question answering (ConvQA) model built on,BERT,(Bidirectional Encoder Representations from Transformers).,"['It', 'enables', 'seamless', 'integration', 'of', 'conversation', 'history', 'into', 'a', 'conversational', 'question', 'answering', '(ConvQA)', 'model', 'built', 'on', 'BERT', '(Bidirectional', 'Encoder', 'Representations', 'from', 'Transformers).']","(16, 17)","(120, 124)",0,history
137,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,5,"We first explain our view that ConvQA is a simplified but concrete setting of conversational search, and then we provide a general framework to solve ConvQA.","We first explain our view that ConvQA is a simplified but concrete setting of conversational search, and then we provide a general framework to solve ConvQA.",,,"['We', 'first', 'explain', 'our', 'view', 'that', 'ConvQA', 'is', 'a', 'simplified', 'but', 'concrete', 'setting', 'of', 'conversational', 'search,', 'and', 'then', 'we', 'provide', 'a', 'general', 'framework', 'to', 'solve', 'ConvQA.']",,,,explain
138,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,6,We further demonstrate the effectiveness of our approach under this framework.,We further demonstrate the effectiveness of our approach under this framework.,,,"['We', 'further', 'demonstrate', 'the', 'effectiveness', 'of', 'our', 'approach', 'under', 'this', 'framework.']",,,,demonstrate
139,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Abstract,7,"Finally, we analyze the impact of different numbers of history turns under different settings to provide new insights into conversation history modeling in ConvQA","Finally, we analyze the impact of different numbers of history turns under different settings to provide new insights into conversation history modeling in ConvQA",,,"['Finally,', 'we', 'analyze', 'the', 'impact', 'of', 'different', 'numbers', 'of', 'history', 'turns', 'under', 'different', 'settings', 'to', 'provide', 'new', 'insights', 'into', 'conversation', 'history', 'modeling', 'in', 'ConvQA']",,,,analyze
140,https://www.semanticscholar.org/paper/BERT-with-History-Answer-Embedding-for-Question-Qu-Yang/8495c1722e1f5107733c842839c2d298b9116921,19,Title,0,BERT with History Answer Embedding for Conversational Question Answering.,,BERT,with History Answer Embedding for Conversational Question Answering.,"['BERT', 'with', 'History', 'Answer', 'Embedding', 'for', 'Conversational', 'Question', 'Answering.']","(0, 1)","(0, 4)",0,BERT
141,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,0,This paper studies the performances and behaviors of BERT in ranking tasks.,This paper studies the performances and behaviors of,BERT,in ranking tasks.,"['This', 'paper', 'studies', 'the', 'performances', 'and', 'behaviors', 'of', 'BERT', 'in', 'ranking', 'tasks.']","(8, 9)","(52, 56)",0,studies
142,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,1,We explore several different ways to leverage the pre-trained BERT and fine-tune it on two ranking tasks: MS MARCO passage reranking and TREC Web Track ad hoc document ranking.,We explore several different ways to leverage the pre-trained,BERT,and fine-tune it on two ranking tasks: MS MARCO passage reranking and TREC Web Track ad hoc document ranking.,"['We', 'explore', 'several', 'different', 'ways', 'to', 'leverage', 'the', 'pre-trained', 'BERT', 'and', 'fine-tune', 'it', 'on', 'two', 'ranking', 'tasks:', 'MS', 'MARCO', 'passage', 'reranking', 'and', 'TREC', 'Web', 'Track', 'ad', 'hoc', 'document', 'ranking.']","(9, 10)","(61, 65)",0,ranking
143,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,2,"Experimental results on MS MARCO demonstrate the strong effectiveness of BERT in question-answering focused passage ranking tasks, as well as the fact that BERT is a strong interaction-based seq2seq matching model.",Experimental results on MS MARCO demonstrate the strong effectiveness of,BERT,"in question-answering focused passage ranking tasks, as well as the fact that BERT is a strong interaction-based seq2seq matching model.","['Experimental', 'results', 'on', 'MS', 'MARCO', 'demonstrate', 'the', 'strong', 'effectiveness', 'of', 'BERT', 'in', 'question-answering', 'focused', 'passage', 'ranking', 'tasks,', 'as', 'well', 'as', 'the', 'fact', 'that', 'BERT', 'is', 'a', 'strong', 'interaction-based', 'seq2seq', 'matching', 'model.']","(10, 11)","(72, 76)",0,demonstrate
144,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,2,"Experimental results on MS MARCO demonstrate the strong effectiveness of BERT in question-answering focused passage ranking tasks, as well as the fact that BERT is a strong interaction-based seq2seq matching model.","Experimental results on MS MARCO demonstrate the strong effectiveness of BERT in question-answering focused passage ranking tasks, as well as the fact that",BERT,is a strong interaction-based seq2seq matching model.,"['Experimental', 'results', 'on', 'MS', 'MARCO', 'demonstrate', 'the', 'strong', 'effectiveness', 'of', 'BERT', 'in', 'question-answering', 'focused', 'passage', 'ranking', 'tasks,', 'as', 'well', 'as', 'the', 'fact', 'that', 'BERT', 'is', 'a', 'strong', 'interaction-based', 'seq2seq', 'matching', 'model.']","(23, 24)","(155, 159)",0,demonstrate
145,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,3,Experimental results on TREC show the gaps between the BERT pre-trained on surrounding contexts and the needs of ad hoc document ranking.,Experimental results on TREC show the gaps between the,BERT,pre-trained on surrounding contexts and the needs of ad hoc document ranking.,"['Experimental', 'results', 'on', 'TREC', 'show', 'the', 'gaps', 'between', 'the', 'BERT', 'pre-trained', 'on', 'surrounding', 'contexts', 'and', 'the', 'needs', 'of', 'ad', 'hoc', 'document', 'ranking.']","(9, 10)","(54, 58)",0,results
146,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,4,"Analyses illustrate how BERT allocates its attentions between query-document tokens in its Transformer layers, how it prefers semantic matches between paraphrase tokens, and how that differs with the soft match patterns learned by a click-trained neural ranker",Analyses illustrate how,BERT,"allocates its attentions between query-document tokens in its Transformer layers, how it prefers semantic matches between paraphrase tokens, and how that differs with the soft match patterns learned by a click-trained neural ranker","['Analyses', 'illustrate', 'how', 'BERT', 'allocates', 'its', 'attentions', 'between', 'query-document', 'tokens', 'in', 'its', 'Transformer', 'layers,', 'how', 'it', 'prefers', 'semantic', 'matches', 'between', 'paraphrase', 'tokens,', 'and', 'how', 'that', 'differs', 'with', 'the', 'soft', 'match', 'patterns', 'learned', 'by', 'a', 'click-trained', 'neural', 'ranker']","(3, 4)","(23, 27)",0,illustrate
147,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Title,0,Understanding the Behaviors of BERT in Ranking.,Understanding the Behaviors of,BERT,in Ranking.,"['Understanding', 'the', 'Behaviors', 'of', 'BERT', 'in', 'Ranking.']","(4, 5)","(30, 34)",0,Understanding
148,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,0,We present simple BERT-based models for relation extraction and semantic role labeling.,We present simple,BERT,-based models for relation extraction and semantic role labeling.,"['We', 'present', 'simple', 'BERT', '-based', 'models', 'for', 'relation', 'extraction', 'and', 'semantic', 'role', 'labeling.']","(3, 4)","(17, 21)",0,We
149,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,1,"In recent years, state-of-the-art performance has been achieved using neural models by incorporating lexical and syntactic features such as part-of-speech tags and dependency trees.","In recent years, state-of-the-art performance has been achieved using neural models by incorporating lexical and syntactic features such as part-of-speech tags and dependency trees.",,,"['In', 'recent', 'years,', 'state-of-the-art', 'performance', 'has', 'been', 'achieved', 'using', 'neural', 'models', 'by', 'incorporating', 'lexical', 'and', 'syntactic', 'features', 'such', 'as', 'part-of-speech', 'tags', 'and', 'dependency', 'trees.']",,,,achieved
150,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,2,"In this paper, extensive experiments on datasets for these two tasks show that without using any external features, a simple BERT-based model can achieve state-of-the-art performance.","In this paper, extensive experiments on datasets for these two tasks show that without using any external features, a simple",BERT,-based model can achieve state-of-the-art performance.,"['In', 'this', 'paper,', 'extensive', 'experiments', 'on', 'datasets', 'for', 'these', 'two', 'tasks', 'show', 'that', 'without', 'using', 'any', 'external', 'features,', 'a', 'simple', 'BERT', '-based', 'model', 'can', 'achieve', 'state-of-the-art', 'performance.']","(20, 21)","(124, 128)",0,show
151,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,3,"To our knowledge, we are the first to successfully apply BERT in this manner.","To our knowledge, we are the first to successfully apply",BERT,in this manner.,"['To', 'our', 'knowledge,', 'we', 'are', 'the', 'first', 'to', 'successfully', 'apply', 'BERT', 'in', 'this', 'manner.']","(10, 11)","(56, 60)",0,first
152,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,4,Our models provide strong baselines for future research,Our models provide strong baselines for future research,,,"['Our', 'models', 'provide', 'strong', 'baselines', 'for', 'future', 'research']",,,,provide
153,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Title,0,Simple BERT Models for Relation Extraction and Semantic Role Labeling.,Simple,BERT,Models for Relation Extraction and Semantic Role Labeling.,"['Simple', 'BERT', 'Models', 'for', 'Relation', 'Extraction', 'and', 'Semantic', 'Role', 'Labeling.']","(1, 2)","(6, 10)",0,Models
154,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,0,Multi-task learning allows the sharing of useful information between multiple related tasks.,Multi-task learning allows the sharing of useful information between multiple related tasks.,,,"['Multi-task', 'learning', 'allows', 'the', 'sharing', 'of', 'useful', 'information', 'between', 'multiple', 'related', 'tasks.']",,,,allows
155,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,1,"In natural language processing several recent approaches have successfully leveraged unsupervised pre-training on large amounts of data to perform well on various tasks, such as those in the GLUE benchmark.","In natural language processing several recent approaches have successfully leveraged unsupervised pre-training on large amounts of data to perform well on various tasks, such as those in the GLUE benchmark.",,,"['In', 'natural', 'language', 'processing', 'several', 'recent', 'approaches', 'have', 'successfully', 'leveraged', 'unsupervised', 'pre-training', 'on', 'large', 'amounts', 'of', 'data', 'to', 'perform', 'well', 'on', 'various', 'tasks,', 'such', 'as', 'those', 'in', 'the', 'GLUE', 'benchmark.']",,,,successfully
156,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,2,These results are based on fine-tuning on each task separately.,These results are based on fine-tuning on each task separately.,,,"['These', 'results', 'are', 'based', 'on', 'fine-tuning', 'on', 'each', 'task', 'separately.']",,,,are
157,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,3,"We explore the multi-task learning setting for the recent BERT model on the GLUE benchmark, and how to best add task-specific parameters to a pre-trained BERT network, with a high degree of parameter sharing between tasks.",We explore the multi-task learning setting for the recent,BERT,"model on the GLUE benchmark, and how to best add task-specific parameters to a pre-trained BERT network, with a high degree of parameter sharing between tasks.","['We', 'explore', 'the', 'multi-task', 'learning', 'setting', 'for', 'the', 'recent', 'BERT', 'model', 'on', 'the', 'GLUE', 'benchmark,', 'and', 'how', 'to', 'best', 'add', 'task-specific', 'parameters', 'to', 'a', 'pre-trained', 'BERT', 'network,', 'with', 'a', 'high', 'degree', 'of', 'parameter', 'sharing', 'between', 'tasks.']","(9, 10)","(57, 61)",0,add
158,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,3,"We explore the multi-task learning setting for the recent BERT model on the GLUE benchmark, and how to best add task-specific parameters to a pre-trained BERT network, with a high degree of parameter sharing between tasks.","We explore the multi-task learning setting for the recent BERT model on the GLUE benchmark, and how to best add task-specific parameters to a pre-trained",BERT,"network, with a high degree of parameter sharing between tasks.","['We', 'explore', 'the', 'multi-task', 'learning', 'setting', 'for', 'the', 'recent', 'BERT', 'model', 'on', 'the', 'GLUE', 'benchmark,', 'and', 'how', 'to', 'best', 'add', 'task-specific', 'parameters', 'to', 'a', 'pre-trained', 'BERT', 'network,', 'with', 'a', 'high', 'degree', 'of', 'parameter', 'sharing', 'between', 'tasks.']","(25, 26)","(153, 157)",0,add
159,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,4,"We introduce new adaptation modules, PALs or `projected attention layers', which use a low-dimensional multi-head attention mechanism, based on the idea that it is important to include layers with inductive biases useful for the input domain.","We introduce new adaptation modules, PALs or `projected attention layers', which use a low-dimensional multi-head attention mechanism, based on the idea that it is important to include layers with inductive biases useful for the input domain.",,,"['We', 'introduce', 'new', 'adaptation', 'modules,', 'PALs', 'or', '`projected', 'attention', ""layers',"", 'which', 'use', 'a', 'low-dimensional', 'multi-head', 'attention', 'mechanism,', 'based', 'on', 'the', 'idea', 'that', 'it', 'is', 'important', 'to', 'include', 'layers', 'with', 'inductive', 'biases', 'useful', 'for', 'the', 'input', 'domain.']",,,,introduce
160,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,5,"By using PALs in parallel with BERT layers, we match the performance of fine-tuned BERT on the GLUE benchmark with roughly 7 times fewer parameters, and obtain state-of-the-art results on the Recognizing Textual Entailment dataset",By using PALs in parallel with,BERT,"layers, we match the performance of fine-tuned BERT on the GLUE benchmark with roughly 7 times fewer parameters, and obtain state-of-the-art results on the Recognizing Textual Entailment dataset","['By', 'using', 'PALs', 'in', 'parallel', 'with', 'BERT', 'layers,', 'we', 'match', 'the', 'performance', 'of', 'fine-tuned', 'BERT', 'on', 'the', 'GLUE', 'benchmark', 'with', 'roughly', '7', 'times', 'fewer', 'parameters,', 'and', 'obtain', 'state-of-the-art', 'results', 'on', 'the', 'Recognizing', 'Textual', 'Entailment', 'dataset']","(6, 7)","(30, 34)",0,match
161,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,5,"By using PALs in parallel with BERT layers, we match the performance of fine-tuned BERT on the GLUE benchmark with roughly 7 times fewer parameters, and obtain state-of-the-art results on the Recognizing Textual Entailment dataset","By using PALs in parallel with BERT layers, we match the performance of fine-tuned",BERT,"on the GLUE benchmark with roughly 7 times fewer parameters, and obtain state-of-the-art results on the Recognizing Textual Entailment dataset","['By', 'using', 'PALs', 'in', 'parallel', 'with', 'BERT', 'layers,', 'we', 'match', 'the', 'performance', 'of', 'fine-tuned', 'BERT', 'on', 'the', 'GLUE', 'benchmark', 'with', 'roughly', '7', 'times', 'fewer', 'parameters,', 'and', 'obtain', 'state-of-the-art', 'results', 'on', 'the', 'Recognizing', 'Textual', 'Entailment', 'dataset']","(14, 15)","(82, 86)",0,match
162,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Title,0,BERT and PALs: Projected Attention Layers for Efficient Adaptation in Multi-Task Learning.,,BERT,and PALs: Projected Attention Layers for Efficient Adaptation in Multi-Task Learning.,"['BERT', 'and', 'PALs:', 'Projected', 'Attention', 'Layers', 'for', 'Efficient', 'Adaptation', 'in', 'Multi-Task', 'Learning.']","(0, 1)","(0, 4)",0,BERT
163,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,0,"Pre-training by language modeling has become a popular and successful approach to NLP tasks, but we have yet to understand exactly what linguistic capacities these pre-training processes confer upon models.","Pre-training by language modeling has become a popular and successful approach to NLP tasks, but we have yet to understand exactly what linguistic capacities these pre-training processes confer upon models.",,,"['Pre-training', 'by', 'language', 'modeling', 'has', 'become', 'a', 'popular', 'and', 'successful', 'approach', 'to', 'NLP', 'tasks,', 'but', 'we', 'have', 'yet', 'to', 'understand', 'exactly', 'what', 'linguistic', 'capacities', 'these', 'pre-training', 'processes', 'confer', 'upon', 'models.']",,,,approach
164,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,1,"In this paper we introduce a suite of diagnostics drawn from human language experiments, which allow us to ask targeted questions about information used by language models for generating predictions in context.","In this paper we introduce a suite of diagnostics drawn from human language experiments, which allow us to ask targeted questions about information used by language models for generating predictions in context.",,,"['In', 'this', 'paper', 'we', 'introduce', 'a', 'suite', 'of', 'diagnostics', 'drawn', 'from', 'human', 'language', 'experiments,', 'which', 'allow', 'us', 'to', 'ask', 'targeted', 'questions', 'about', 'information', 'used', 'by', 'language', 'models', 'for', 'generating', 'predictions', 'in', 'context.']",,,,introduce
165,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,2,"As a case study, we apply these diagnostics to the popular BERT model, finding that it can generally distinguish good from bad completions involving shared category or role reversal, albeit with less sensitivity than humans, and it robustly retrieves noun hypernyms, but it struggles with challenging inference and role-based event prediction— and, in particular, it shows clear insensitivity to the contextual impacts of negation","As a case study, we apply these diagnostics to the popular",BERT,"model, finding that it can generally distinguish good from bad completions involving shared category or role reversal, albeit with less sensitivity than humans, and it robustly retrieves noun hypernyms, but it struggles with challenging inference and role-based event prediction— and, in particular, it shows clear insensitivity to the contextual impacts of negation","['As', 'a', 'case', 'study,', 'we', 'apply', 'these', 'diagnostics', 'to', 'the', 'popular', 'BERT', 'model,', 'finding', 'that', 'it', 'can', 'generally', 'distinguish', 'good', 'from', 'bad', 'completions', 'involving', 'shared', 'category', 'or', 'role', 'reversal,', 'albeit', 'with', 'less', 'sensitivity', 'than', 'humans,', 'and', 'it', 'robustly', 'retrieves', 'noun', 'hypernyms,', 'but', 'it', 'struggles', 'with', 'challenging', 'inference', 'and', 'role-based', 'event', 'prediction—', 'and,', 'in', 'particular,', 'it', 'shows', 'clear', 'insensitivity', 'to', 'the', 'contextual', 'impacts', 'of', 'negation']","(11, 12)","(58, 62)",0,insensitivity
166,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Title,0,What BERT Is Not: Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models.,What,BERT,Is Not: Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models.,"['What', 'BERT', 'Is', 'Not:', 'Lessons', 'from', 'a', 'New', 'Suite', 'of', 'Psycholinguistic', 'Diagnostics', 'for', 'Language', 'Models.']","(1, 2)","(4, 8)",0,Is
167,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,0,"Language model pre-training, such as BERT, has achieved remarkable results in many NLP tasks.","Language model pre-training, such as",BERT,", has achieved remarkable results in many NLP tasks.","['Language', 'model', 'pre-training,', 'such', 'as', 'BERT', ',', 'has', 'achieved', 'remarkable', 'results', 'in', 'many', 'NLP', 'tasks.']","(5, 6)","(36, 40)",0,achieved
168,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,1,"However, it is unclear why the pre-training-then-fine-tuning paradigm can improve performance and generalization capability across different tasks.","However, it is unclear why the pre-training-then-fine-tuning paradigm can improve performance and generalization capability across different tasks.",,,"['However,', 'it', 'is', 'unclear', 'why', 'the', 'pre-training-then-fine-tuning', 'paradigm', 'can', 'improve', 'performance', 'and', 'generalization', 'capability', 'across', 'different', 'tasks.']",,,,unclear
169,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,2,"In this paper, we propose to visualize loss landscapes and optimization trajectories of fine-tuning BERT on specific datasets.","In this paper, we propose to visualize loss landscapes and optimization trajectories of fine-tuning",BERT,on specific datasets.,"['In', 'this', 'paper,', 'we', 'propose', 'to', 'visualize', 'loss', 'landscapes', 'and', 'optimization', 'trajectories', 'of', 'fine-tuning', 'BERT', 'on', 'specific', 'datasets.']","(14, 15)","(99, 103)",0,propose
170,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,3,"First, we find that pre-training reaches a good initial point across downstream tasks, which leads to wider optima and easier optimization compared with training from scratch.","First, we find that pre-training reaches a good initial point across downstream tasks, which leads to wider optima and easier optimization compared with training from scratch.",,,"['First,', 'we', 'find', 'that', 'pre-training', 'reaches', 'a', 'good', 'initial', 'point', 'across', 'downstream', 'tasks,', 'which', 'leads', 'to', 'wider', 'optima', 'and', 'easier', 'optimization', 'compared', 'with', 'training', 'from', 'scratch.']",,,,First
171,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,4,"We also demonstrate that the fine-tuning procedure is robust to overfitting, even though BERT is highly over-parameterized for downstream tasks.","We also demonstrate that the fine-tuning procedure is robust to overfitting, even though",BERT,is highly over-parameterized for downstream tasks.,"['We', 'also', 'demonstrate', 'that', 'the', 'fine-tuning', 'procedure', 'is', 'robust', 'to', 'overfitting,', 'even', 'though', 'BERT', 'is', 'highly', 'over-parameterized', 'for', 'downstream', 'tasks.']","(13, 14)","(88, 92)",0,demonstrate
172,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,5,"Second, the visualization results indicate that fine-tuning BERT tends to generalize better because of the flat and wide optima, and the consistency between the training loss surface and the generalization error surface.","Second, the visualization results indicate that fine-tuning",BERT,"tends to generalize better because of the flat and wide optima, and the consistency between the training loss surface and the generalization error surface.","['Second,', 'the', 'visualization', 'results', 'indicate', 'that', 'fine-tuning', 'BERT', 'tends', 'to', 'generalize', 'better', 'because', 'of', 'the', 'flat', 'and', 'wide', 'optima,', 'and', 'the', 'consistency', 'between', 'the', 'training', 'loss', 'surface', 'and', 'the', 'generalization', 'error', 'surface.']","(7, 8)","(59, 63)",0,indicate
173,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,6,"Third, the lower layers of BERT are more invariant during fine-tuning, which suggests that the layers that are close to input learn more transferable representations of language","Third, the lower layers of",BERT,"are more invariant during fine-tuning, which suggests that the layers that are close to input learn more transferable representations of language","['Third,', 'the', 'lower', 'layers', 'of', 'BERT', 'are', 'more', 'invariant', 'during', 'fine-tuning,', 'which', 'suggests', 'that', 'the', 'layers', 'that', 'are', 'close', 'to', 'input', 'learn', 'more', 'transferable', 'representations', 'of', 'language']","(5, 6)","(26, 30)",0,invariant
174,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Title,0,Visualizing and Understanding the Effectiveness of BERT.,Visualizing and Understanding the Effectiveness of,BERT,.,"['Visualizing', 'and', 'Understanding', 'the', 'Effectiveness', 'of', 'BERT', '.']","(6, 7)","(50, 54)",0,Visualizing
175,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,0,Data augmentation methods are often applied to prevent overfitting and improve generalization of deep neural network models.,Data augmentation methods are often applied to prevent overfitting and improve generalization of deep neural network models.,,,"['Data', 'augmentation', 'methods', 'are', 'often', 'applied', 'to', 'prevent', 'overfitting', 'and', 'improve', 'generalization', 'of', 'deep', 'neural', 'network', 'models.']",,,,are
