,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9
187,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,2,"As a case study, we apply these diagnostics to the popular BERT model, finding that it can generally distinguish good from bad completions involving shared category or role reversal, albeit with less sensitivity than humans, and it robustly retrieves noun hypernyms, but it struggles with challenging inference and role-based event prediction— and, in particular, it shows clear insensitivity to the contextual impacts of negation","As a case study , we apply these diagnostics to the popular BERT model , finding that it can generally distinguish good from bad completions involving shared category or role reversal , albeit with less sensitivity than humans , and it robustly retrieves noun hypernyms , but",it,"struggles with challenging inference and role - based event prediction — and , in particular , it shows clear insensitivity to the contextual impacts of negation","['As', 'a', 'case', 'study', ',', 'we', 'apply', 'these', 'diagnostics', 'to', 'the', 'popular', 'BERT', 'model', ',', 'finding', 'that', 'it', 'can', 'generally', 'distinguish', 'good', 'from', 'bad', 'completions', 'involving', 'shared', 'category', 'or', 'role', 'reversal', ',', 'albeit', 'with', 'less', 'sensitivity', 'than', 'humans', ',', 'and', 'it', 'robustly', 'retrieves', 'noun', 'hypernyms', ',', 'but', 'it', 'struggles', 'with', 'challenging', 'inference', 'and', 'role', '-', 'based', 'event', 'prediction', '—', 'and', ',', 'in', 'particular', ',', 'it', 'shows', 'clear', 'insensitivity', 'to', 'the', 'contextual', 'impacts', 'of', 'negation']","(47, 48)","(275, 277)",-1,struggles,[],[],1.0,2.0,279.0,289.0,0.0,10.0
188,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,2,"As a case study, we apply these diagnostics to the popular BERT model, finding that it can generally distinguish good from bad completions involving shared category or role reversal, albeit with less sensitivity than humans, and it robustly retrieves noun hypernyms, but it struggles with challenging inference and role-based event prediction— and, in particular, it shows clear insensitivity to the contextual impacts of negation","As a case study , we apply these diagnostics to the popular BERT model , finding that it can generally distinguish good from bad completions involving shared category or role reversal , albeit with less sensitivity than humans , and it robustly retrieves noun hypernyms , but it struggles with challenging inference and role - based event prediction — and , in particular ,",it,shows clear insensitivity to the contextual impacts of negation,"['As', 'a', 'case', 'study', ',', 'we', 'apply', 'these', 'diagnostics', 'to', 'the', 'popular', 'BERT', 'model', ',', 'finding', 'that', 'it', 'can', 'generally', 'distinguish', 'good', 'from', 'bad', 'completions', 'involving', 'shared', 'category', 'or', 'role', 'reversal', ',', 'albeit', 'with', 'less', 'sensitivity', 'than', 'humans', ',', 'and', 'it', 'robustly', 'retrieves', 'noun', 'hypernyms', ',', 'but', 'it', 'struggles', 'with', 'challenging', 'inference', 'and', 'role', '-', 'based', 'event', 'prediction', '—', 'and', ',', 'in', 'particular', ',', 'it', 'shows', 'clear', 'insensitivity', 'to', 'the', 'contextual', 'impacts', 'of', 'negation']","(64, 65)","(373, 375)",-1,shows,"['it', 'As a case study , we apply these diagnostics to the popular BERT model , finding that it can generally distinguish good from bad completions involving shared category or role reversal , albeit with less sensitivity than humans , and', 'robustly retrieves noun hypernyms it struggles with challenging inference and role - based event prediction — and , in particular ,']",[],1.0,2.0,377.0,383.0,0.0,6.0
189,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Title,0,What BERT Is Not: Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models.,What,BERT,Is Not : Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models .,"['What', 'BERT', 'Is', 'Not', ':', 'Lessons', 'from', 'a', 'New', 'Suite', 'of', 'Psycholinguistic', 'Diagnostics', 'for', 'Language', 'Models', '.']","(1, 2)","(4, 8)",0,Is,"['What', 'BERT']","['Not', ': Lessons from a New Suite of Psycholinguistic Diagnostics for Language Models .']",1.0,2.0,10.0,13.0,0.0,3.0
190,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,0,"Language model pre-training, such as BERT, has achieved remarkable results in many NLP tasks.","Language model pre - training , such as",BERT,", has achieved remarkable results in many NLP tasks .","['Language', 'model', 'pre', '-', 'training', ',', 'such', 'as', 'BERT', ',', 'has', 'achieved', 'remarkable', 'results', 'in', 'many', 'NLP', 'tasks', '.']","(8, 9)","(39, 43)",0,pre,['model'],"['-', 'training , such as BERT ,']",-1.0,0.0,15.0,19.0,15.0,19.0
191,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,1,"However, it is unclear why the pre-training-then-fine-tuning paradigm can improve performance and generalization capability across different tasks.","However, it is unclear why the pre-training-then-fine-tuning paradigm can improve performance and generalization capability across different tasks.",,,"['However,', 'it', 'is', 'unclear', 'why', 'the', 'pre-training-then-fine-tuning', 'paradigm', 'can', 'improve', 'performance', 'and', 'generalization', 'capability', 'across', 'different', 'tasks.']",,,,,,,,,,,,
192,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,2,"In this paper, we propose to visualize loss landscapes and optimization trajectories of fine-tuning BERT on specific datasets.","In this paper , we propose to visualize loss landscapes and optimization trajectories of fine - tuning",BERT,on specific datasets .,"['In', 'this', 'paper', ',', 'we', 'propose', 'to', 'visualize', 'loss', 'landscapes', 'and', 'optimization', 'trajectories', 'of', 'fine', '-', 'tuning', 'BERT', 'on', 'specific', 'datasets', '.']","(17, 18)","(102, 106)",0,tuning,['-'],['BERT on specific datasets'],-1.0,0.0,96.0,103.0,96.0,103.0
193,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,3,"First, we find that pre-training reaches a good initial point across downstream tasks, which leads to wider optima and easier optimization compared with training from scratch.","First, we find that pre-training reaches a good initial point across downstream tasks, which leads to wider optima and easier optimization compared with training from scratch.",,,"['First,', 'we', 'find', 'that', 'pre-training', 'reaches', 'a', 'good', 'initial', 'point', 'across', 'downstream', 'tasks,', 'which', 'leads', 'to', 'wider', 'optima', 'and', 'easier', 'optimization', 'compared', 'with', 'training', 'from', 'scratch.']",,,,,,,,,,,,
194,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,4,"We also demonstrate that the fine-tuning procedure is robust to overfitting, even though BERT is highly over-parameterized for downstream tasks.","We also demonstrate that the fine - tuning procedure is robust to overfitting , even though",BERT,is highly over - parameterized for downstream tasks .,"['We', 'also', 'demonstrate', 'that', 'the', 'fine', '-', 'tuning', 'procedure', 'is', 'robust', 'to', 'overfitting', ',', 'even', 'though', 'BERT', 'is', 'highly', 'over', '-', 'parameterized', 'for', 'downstream', 'tasks', '.']","(16, 17)","(91, 95)",0,demonstrate,['We'],[],-1.0,0.0,8.0,20.0,8.0,20.0
195,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,5,"Second, the visualization results indicate that fine-tuning BERT tends to generalize better because of the flat and wide optima, and the consistency between the training loss surface and the generalization error surface.","Second , the visualization results indicate that fine - tuning",BERT,"tends to generalize better because of the flat and wide optima , and the consistency between the training loss surface and the generalization error surface .","['Second', ',', 'the', 'visualization', 'results', 'indicate', 'that', 'fine', '-', 'tuning', 'BERT', 'tends', 'to', 'generalize', 'better', 'because', 'of', 'the', 'flat', 'and', 'wide', 'optima', ',', 'and', 'the', 'consistency', 'between', 'the', 'training', 'loss', 'surface', 'and', 'the', 'generalization', 'error', 'surface', '.']","(10, 11)","(62, 66)",0,tuning,['-'],['BERT'],-1.0,0.0,56.0,63.0,56.0,63.0
196,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Abstract,6,"Third, the lower layers of BERT are more invariant during fine-tuning, which suggests that the layers that are close to input learn more transferable representations of language","Third , the lower layers of",BERT,"are more invariant during fine - tuning , which suggests that the layers that are close to input learn more transferable representations of language","['Third', ',', 'the', 'lower', 'layers', 'of', 'BERT', 'are', 'more', 'invariant', 'during', 'fine', '-', 'tuning', ',', 'which', 'suggests', 'that', 'the', 'layers', 'that', 'are', 'close', 'to', 'input', 'learn', 'more', 'transferable', 'representations', 'of', 'language']","(6, 7)","(27, 31)",0,,,,,,,,,
197,https://www.semanticscholar.org/paper/Visualizing-and-Understanding-the-Effectiveness-of-Hao-Dong/d3cacb4806886eb2fe59c90d4b6f822c24ff1822,24,Title,0,Visualizing and Understanding the Effectiveness of BERT.,Visualizing and Understanding the Effectiveness of,BERT,.,"['Visualizing', 'and', 'Understanding', 'the', 'Effectiveness', 'of', 'BERT', '.']","(6, 7)","(50, 54)",0,Understanding,[],['the Effectiveness of BERT'],-1.0,0.0,16.0,30.0,16.0,30.0
198,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,0,Data augmentation methods are often applied to prevent overfitting and improve generalization of deep neural network models.,Data augmentation methods are often applied to prevent overfitting and improve generalization of deep neural network models.,,,"['Data', 'augmentation', 'methods', 'are', 'often', 'applied', 'to', 'prevent', 'overfitting', 'and', 'improve', 'generalization', 'of', 'deep', 'neural', 'network', 'models.']",,,,,,,,,,,,
199,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,1,Recently proposed contextual augmentation augments labeled sentences by randomly replacing words with more varied substitutions predicted by language model.,,Recently proposed contextual augmentation,augments labeled sentences by randomly replacing words with more varied substitutions predicted by language model .,"['Recently', 'proposed', 'contextual', 'augmentation', 'augments', 'labeled', 'sentences', 'by', 'randomly', 'replacing', 'words', 'with', 'more', 'varied', 'substitutions', 'predicted', 'by', 'language', 'model', '.']","(0, 4)","(0, 41)",-1,,,,,,,,,
200,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,2,Bidirectional Encoder Representations from Transformers (BERT) demonstrates that a deep bidirectional language model is more powerful than either an unidirectional language model or the shallow concatenation of a forward and backward model.,,Bidirectional Encoder Representations from Transformers ( BERT ),demonstrates that a deep bidirectional language model is more powerful than either an unidirectional language model or the shallow concatenation of a forward and backward model .,"['Bidirectional', 'Encoder', 'Representations', 'from', 'Transformers', '(', 'BERT', ')', 'demonstrates', 'that', 'a', 'deep', 'bidirectional', 'language', 'model', 'is', 'more', 'powerful', 'than', 'either', 'an', 'unidirectional', 'language', 'model', 'or', 'the', 'shallow', 'concatenation', 'of', 'a', 'forward', 'and', 'backward', 'model', '.']","(0, 8)","(0, 64)",58,,,,,,,,,
201,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,3,We propose a novel data augmentation method for labeled sentences called conditional BERT contextual augmentation.,We propose,a novel data augmentation method for labeled sentences called conditional BERT contextual augmentation,.,"['We', 'propose', 'a', 'novel', 'data', 'augmentation', 'method', 'for', 'labeled', 'sentences', 'called', 'conditional', 'BERT', 'contextual', 'augmentation', '.']","(2, 15)","(10, 112)",74,propose,['We'],['a novel data augmentation method for labeled sentences called conditional BERT contextual augmentation'],-1.0,0.0,3.0,11.0,3.0,11.0
202,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,4,"We retrofit BERT to conditional BERT by introducing a new conditional masked language model (The term “conditional masked language model” appeared once in original BERT paper, which indicates context-conditional, is equivalent to term “masked language model”.",We retrofit BERT to,conditional BERT,"by introducing a new conditional masked language model ( The term “ conditional masked language model ” appeared once in original BERT paper , which indicates context - conditional , is equivalent to term “ masked language model ” .","['We', 'retrofit', 'BERT', 'to', 'conditional', 'BERT', 'by', 'introducing', 'a', 'new', 'conditional', 'masked', 'language', 'model', '(', 'The', 'term', '“', 'conditional', 'masked', 'language', 'model', '”', 'appeared', 'once', 'in', 'original', 'BERT', 'paper', ',', 'which', 'indicates', 'context', '-', 'conditional', ',', 'is', 'equivalent', 'to', 'term', '“', 'masked', 'language', 'model', '”', '.']","(4, 6)","(19, 35)",12,,,,,,,,,
203,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,4,"We retrofit BERT to conditional BERT by introducing a new conditional masked language model (The term “conditional masked language model” appeared once in original BERT paper, which indicates context-conditional, is equivalent to term “masked language model”.",We retrofit,BERT,"to conditional BERT by introducing a new conditional masked language model ( The term “ conditional masked language model ” appeared once in original BERT paper , which indicates context - conditional , is equivalent to term “ masked language model ” .","['We', 'retrofit', 'BERT', 'to', 'conditional', 'BERT', 'by', 'introducing', 'a', 'new', 'conditional', 'masked', 'language', 'model', '(', 'The', 'term', '“', 'conditional', 'masked', 'language', 'model', '”', 'appeared', 'once', 'in', 'original', 'BERT', 'paper', ',', 'which', 'indicates', 'context', '-', 'conditional', ',', 'is', 'equivalent', 'to', 'term', '“', 'masked', 'language', 'model', '”', '.']","(2, 3)","(11, 15)",0,,,,,,,,,
204,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,4,"We retrofit BERT to conditional BERT by introducing a new conditional masked language model (The term “conditional masked language model” appeared once in original BERT paper, which indicates context-conditional, is equivalent to term “masked language model”.",We retrofit BERT to conditional BERT by introducing a new conditional masked language model ( The term “ conditional masked language model ” appeared once in original,BERT,"paper , which indicates context - conditional , is equivalent to term “ masked language model ” .","['We', 'retrofit', 'BERT', 'to', 'conditional', 'BERT', 'by', 'introducing', 'a', 'new', 'conditional', 'masked', 'language', 'model', '(', 'The', 'term', '“', 'conditional', 'masked', 'language', 'model', '”', 'appeared', 'once', 'in', 'original', 'BERT', 'paper', ',', 'which', 'indicates', 'context', '-', 'conditional', ',', 'is', 'equivalent', 'to', 'term', '“', 'masked', 'language', 'model', '”', '.']","(27, 28)","(166, 170)",0,appeared,[],['once'],-1.0,0.0,141.0,150.0,141.0,150.0
205,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,5,"In our paper, “conditional masked language model” indicates we apply extra label-conditional constraint to the “masked language model”.)","In our paper, “conditional masked language model” indicates we apply extra label-conditional constraint to the “masked language model”.)",,,"['In', 'our', 'paper,', '“conditional', 'masked', 'language', 'model”', 'indicates', 'we', 'apply', 'extra', 'label-conditional', 'constraint', 'to', 'the', '“masked', 'language', 'model”.)']",,,,,,,,,,,,
206,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,6,task.,task.,,,['task.'],,,,,,,,,,,,
207,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,7,The well trained conditional BERT can be applied to enhance contextual augmentation.,The well trained conditional,BERT,can be applied to enhance contextual augmentation .,"['The', 'well', 'trained', 'conditional', 'BERT', 'can', 'be', 'applied', 'to', 'enhance', 'contextual', 'augmentation', '.']","(4, 5)","(28, 32)",0,can,['The well trained conditional BERT'],[],1.0,2.0,34.0,38.0,0.0,4.0
208,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Abstract,8,Experiments on six various different text classification tasks show that our method can be easily applied to both convolutional or recurrent neural networks classifier to obtain improvement,Experiments on six various different text classification tasks show that,our method,can be easily applied to both convolutional or recurrent neural networks classifier to obtain improvement,"['Experiments', 'on', 'six', 'various', 'different', 'text', 'classification', 'tasks', 'show', 'that', 'our', 'method', 'can', 'be', 'easily', 'applied', 'to', 'both', 'convolutional', 'or', 'recurrent', 'neural', 'networks', 'classifier', 'to', 'obtain', 'improvement']","(10, 12)","(72, 82)",-1,show,[],[],-1.0,0.0,63.0,68.0,63.0,68.0
209,https://www.semanticscholar.org/paper/Conditional-BERT-Contextual-Augmentation-Wu-Lv/188024469a2443f262b3cbb5c5d4a96851949d68,25,Title,0,Conditional BERT Contextual Augmentation.,Conditional,BERT,Contextual Augmentation .,"['Conditional', 'BERT', 'Contextual', 'Augmentation', '.']","(1, 2)","(11, 15)",0,,,,,,,,,
210,https://www.semanticscholar.org/paper/Small-and-Practical-BERT-Models-for-Sequence-Tsai-Riesa/2f9d4887d0022400fc40c774c4c78350c3bc5390,26,Abstract,0,We propose a practical scheme to train a single multilingual sequence labeling model that yields state of the art results and is small and fast enough to run on a single CPU.,We propose a practical scheme to train a single multilingual sequence labeling model that yields state of the art results and is small and fast enough to run on a single CPU.,,,"['We', 'propose', 'a', 'practical', 'scheme', 'to', 'train', 'a', 'single', 'multilingual', 'sequence', 'labeling', 'model', 'that', 'yields', 'state', 'of', 'the', 'art', 'results', 'and', 'is', 'small', 'and', 'fast', 'enough', 'to', 'run', 'on', 'a', 'single', 'CPU.']",,,,,,,,,,,,
211,https://www.semanticscholar.org/paper/Small-and-Practical-BERT-Models-for-Sequence-Tsai-Riesa/2f9d4887d0022400fc40c774c4c78350c3bc5390,26,Abstract,1,"Starting from a public multilingual BERT checkpoint, our final model is 6x smaller and 27x faster, and has higher accuracy than a state-of-the-art multilingual baseline.",Starting from a public multilingual,BERT,"checkpoint , our final model is 6x smaller and 27x faster , and has higher accuracy than a state-of-the-art multilingual baseline .","['Starting', 'from', 'a', 'public', 'multilingual', 'BERT', 'checkpoint', ',', 'our', 'final', 'model', 'is', '6x', 'smaller', 'and', '27x', 'faster', ',', 'and', 'has', 'higher', 'accuracy', 'than', 'a', 'state-of-the-art', 'multilingual', 'baseline', '.']","(5, 6)","(35, 39)",0,Starting,[],[],-1.0,0.0,0.0,9.0,0.0,9.0
212,https://www.semanticscholar.org/paper/Small-and-Practical-BERT-Models-for-Sequence-Tsai-Riesa/2f9d4887d0022400fc40c774c4c78350c3bc5390,26,Abstract,2,"We show that our model especially outperforms on low-resource languages, and works on codemixed input text without being explicitly trained on codemixed examples.","We show that our model especially outperforms on low-resource languages, and works on codemixed input text without being explicitly trained on codemixed examples.",,,"['We', 'show', 'that', 'our', 'model', 'especially', 'outperforms', 'on', 'low-resource', 'languages,', 'and', 'works', 'on', 'codemixed', 'input', 'text', 'without', 'being', 'explicitly', 'trained', 'on', 'codemixed', 'examples.']",,,,,,,,,,,,
213,https://www.semanticscholar.org/paper/Small-and-Practical-BERT-Models-for-Sequence-Tsai-Riesa/2f9d4887d0022400fc40c774c4c78350c3bc5390,26,Abstract,3,We showcase the effectiveness of our method by reporting on part-of-speech tagging and morphological prediction on 70 treebanks and 48 languages,We showcase the effectiveness of our method by reporting on part-of-speech tagging and morphological prediction on 70 treebanks and 48 languages,,,"['We', 'showcase', 'the', 'effectiveness', 'of', 'our', 'method', 'by', 'reporting', 'on', 'part-of-speech', 'tagging', 'and', 'morphological', 'prediction', 'on', '70', 'treebanks', 'and', '48', 'languages']",,,,,,,,,,,,
214,https://www.semanticscholar.org/paper/Small-and-Practical-BERT-Models-for-Sequence-Tsai-Riesa/2f9d4887d0022400fc40c774c4c78350c3bc5390,26,Title,0,Small and Practical BERT Models for Sequence Labeling.,Small and Practical,BERT,Models for Sequence Labeling .,"['Small', 'and', 'Practical', 'BERT', 'Models', 'for', 'Sequence', 'Labeling', '.']","(3, 4)","(19, 23)",0,,,,,,,,,
215,https://www.semanticscholar.org/paper/Data-Augmentation-for-BERT-Fine-Tuning-in-Question-Yang-Xie/f5eaf727b80240a13e9f631211c9ecec7e3b9feb,27,Abstract,0,"Recently, a simple combination of passage retrieval using off-the-shelf IR techniques and a BERT reader was found to be very effective for question answering directly on Wikipedia, yielding a large improvement over the previous state of the art on a standard benchmark dataset.","Recently , a simple combination of passage retrieval using off-the-shelf IR techniques and a",BERT,"reader was found to be very effective for question answering directly on Wikipedia , yielding a large improvement over the previous state of the art on a standard benchmark dataset .","['Recently', ',', 'a', 'simple', 'combination', 'of', 'passage', 'retrieval', 'using', 'off-the-shelf', 'IR', 'techniques', 'and', 'a', 'BERT', 'reader', 'was', 'found', 'to', 'be', 'very', 'effective', 'for', 'question', 'answering', 'directly', 'on', 'Wikipedia', ',', 'yielding', 'a', 'large', 'improvement', 'over', 'the', 'previous', 'state', 'of', 'the', 'art', 'on', 'a', 'standard', 'benchmark', 'dataset', '.']","(14, 15)","(92, 96)",0,using,[],"['off', '- the - shelf IR techniques and a BERT reader']",-1.0,0.0,53.0,59.0,53.0,59.0
216,https://www.semanticscholar.org/paper/Data-Augmentation-for-BERT-Fine-Tuning-in-Question-Yang-Xie/f5eaf727b80240a13e9f631211c9ecec7e3b9feb,27,Abstract,1,"In this paper, we present a data augmentation technique using distant supervision that exploits positive as well as negative examples.","In this paper, we present a data augmentation technique using distant supervision that exploits positive as well as negative examples.",,,"['In', 'this', 'paper,', 'we', 'present', 'a', 'data', 'augmentation', 'technique', 'using', 'distant', 'supervision', 'that', 'exploits', 'positive', 'as', 'well', 'as', 'negative', 'examples.']",,,,,,,,,,,,
217,https://www.semanticscholar.org/paper/Data-Augmentation-for-BERT-Fine-Tuning-in-Question-Yang-Xie/f5eaf727b80240a13e9f631211c9ecec7e3b9feb,27,Abstract,2,"We apply a stage-wise approach to fine tuning BERT on multiple datasets, starting with data that is ""furthest"" from the test data and ending with the ""closest"".",We apply a stage-wise approach to fine tuning,BERT,"on multiple datasets , starting with data that is `` furthest '' from the test data and ending with the `` closest '' .","['We', 'apply', 'a', 'stage-wise', 'approach', 'to', 'fine', 'tuning', 'BERT', 'on', 'multiple', 'datasets', ',', 'starting', 'with', 'data', 'that', 'is', '``', 'furthest', ""''"", 'from', 'the', 'test', 'data', 'and', 'ending', 'with', 'the', '``', 'closest', ""''"", '.']","(8, 9)","(45, 49)",0,,,,,,,,,
218,https://www.semanticscholar.org/paper/Data-Augmentation-for-BERT-Fine-Tuning-in-Question-Yang-Xie/f5eaf727b80240a13e9f631211c9ecec7e3b9feb,27,Abstract,3,"Experimental results show large gains in effectiveness over previous approaches on English QA datasets, and we establish new baselines on two recent Chinese QA datasets","Experimental results show large gains in effectiveness over previous approaches on English QA datasets, and we establish new baselines on two recent Chinese QA datasets",,,"['Experimental', 'results', 'show', 'large', 'gains', 'in', 'effectiveness', 'over', 'previous', 'approaches', 'on', 'English', 'QA', 'datasets,', 'and', 'we', 'establish', 'new', 'baselines', 'on', 'two', 'recent', 'Chinese', 'QA', 'datasets']",,,,,,,,,,,,
219,https://www.semanticscholar.org/paper/Data-Augmentation-for-BERT-Fine-Tuning-in-Question-Yang-Xie/f5eaf727b80240a13e9f631211c9ecec7e3b9feb,27,Title,0,Data Augmentation for BERT Fine-Tuning in Open-Domain Question Answering.,Data Augmentation for,BERT,Fine-Tuning in Open-Domain Question Answering .,"['Data', 'Augmentation', 'for', 'BERT', 'Fine-Tuning', 'in', 'Open-Domain', 'Question', 'Answering', '.']","(3, 4)","(21, 25)",0,,,,,,,,,
220,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,0,"The BERT language model (LM) (Devlin et al., 2019) is surprisingly good at answering cloze-style questions about relational facts.",,The BERT language model ( LM ),"( Devlin et al . , 2019 ) is surprisingly good at answering cloze - style questions about relational facts .","['The', 'BERT', 'language', 'model', '(', 'LM', ')', '(', 'Devlin', 'et', 'al', '.', ',', '2019', ')', 'is', 'surprisingly', 'good', 'at', 'answering', 'cloze', '-', 'style', 'questions', 'about', 'relational', 'facts', '.']","(0, 7)","(0, 30)",4,,,,,,,,,
221,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,1,Petroni et al.,Petroni et al.,,,"['Petroni', 'et', 'al.']",,,,,,,,,,,,
222,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,2,(2019) take this as evidence that BERT memorizes factual knowledge during pre-training.,( 2019 ) take this as evidence that,BERT,memorizes factual knowledge during pre - training .,"['(', '2019', ')', 'take', 'this', 'as', 'evidence', 'that', 'BERT', 'memorizes', 'factual', 'knowledge', 'during', 'pre', '-', 'training', '.']","(8, 9)","(35, 39)",0,,,,,,,,,
223,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,2,(2019) take this as evidence that BERT memorizes factual knowledge during pre-training.,( 2019 ) take this as,evidence that BERT memorizes factual knowledge during pre - training,.,"['(', '2019', ')', 'take', 'this', 'as', 'evidence', 'that', 'BERT', 'memorizes', 'factual', 'knowledge', 'during', 'pre', '-', 'training', '.']","(6, 16)","(21, 89)",14,,,,,,,,,
224,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,3,"We take issue with this interpretation and argue that the performance of BERT is partly due to reasoning about (the surface form of) entity names, e.g., guessing that a person with an Italian-sounding name speaks Italian.",We take issue with this interpretation and argue that the performance of,BERT,"is partly due to reasoning about ( the surface form of ) entity names , e.g. , guessing that a person with an Italian - sounding name speaks Italian .","['We', 'take', 'issue', 'with', 'this', 'interpretation', 'and', 'argue', 'that', 'the', 'performance', 'of', 'BERT', 'is', 'partly', 'due', 'to', 'reasoning', 'about', '(', 'the', 'surface', 'form', 'of', ')', 'entity', 'names', ',', 'e.g.', ',', 'guessing', 'that', 'a', 'person', 'with', 'an', 'Italian', '-', 'sounding', 'name', 'speaks', 'Italian', '.']","(12, 13)","(72, 76)",0,argue,[],[],-1.0,0.0,43.0,49.0,43.0,49.0
