,split_0,split_1,split_2,c_senttype,c_sentparts,c_subj_full,c_subj_split,c_subj_span0,c_subj_span1,c_subj_cspan0,c_subj_cspan1,c_subj_allspans,c_verb_full,c_verb_split,c_verb_span0,c_verb_span1,c_verb_cspan0,c_verb_cspan1,c_verb_allspans,c_subj_list,c_verb_list,d_averb,d_averb_s,d_averb_o,d_averb_relation,d_averb_split,d_averb_span0,d_averb_span1,d_averb_cspan0,d_averb_cspan1,d_root,d_root_full,d_root_s,d_root_o,d_root_split,d_root_span0,d_root_span1,d_root_cspan0,d_root_cspan1,fverb,fword,d_apos,d_apos_w,URL,ID,Type,Index,Text,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index
234,"Our framework enables scalable and easy access to sharing of task-specific models, particularly in low-resource scenarios.",,,S,"['NP', 'VP', '.']",framework,0.0,4.0,13.0,4.0,13.0,"[(4, 13)]",enables,0.0,14.0,21.0,14.0,21.0,"[(14, 21)]",['framework'],['enables'],,,,,,,,,,enables,enables,"['Our', 'framework']","['scalable and', 'easy access to sharing of task - specific models , particularly in low - resource scenarios .']",0,14,22,14,22,,,,,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,7,"Our framework enables scalable and easy access to sharing of task-specific models, particularly in low-resource scenarios.","['Our', 'framework', 'enables', 'scalable', 'and', 'easy', 'access', 'to', 'sharing', 'of', 'task-specific', 'models,', 'particularly', 'in', 'low-resource', 'scenarios.']",,,
235,AdapterHub includes all recent adapter architectures and can be found at AdapterHub.ml.,,,S,"['NP', 'VP', '.']",AdapterHub,0.0,0.0,10.0,0.0,10.0,"[(0, 10)]",includes and can be found,0.0,11.0,69.0,11.0,69.0,"[(11, 19), (53, 56), (57, 60), (61, 63), (64, 69)]",['AdapterHub'],"['includes', 'can', 'be', 'found']",,,,,,,,,,includes,includes,['AdapterHub'],"['all recent adapter architectures and', 'can be found at AdapterHub.ml']",0,11,20,11,20,,,,,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,8,AdapterHub includes all recent adapter architectures and can be found at AdapterHub.ml.,"['AdapterHub', 'includes', 'all', 'recent', 'adapter', 'architectures', 'and', 'can', 'be', 'found', 'at', 'AdapterHub.ml.']",,,
236,AdapterHub : A Framework for Adapting,Transformers,.,NP,"['NP', ':', 'NP', '.']",AdapterHub A Framework,0.0,0.0,24.0,0.0,24.0,"[(0, 10), (13, 14), (15, 24)]",,,,,,,[],"['AdapterHub', 'A', 'Framework']",[],,,,,,,,,,AdapterHub,AdapterHub,[],"[':', 'A Framework for Adapting Transformers']",0,0,11,0,11,,,"['NOUN', 'ADP', 'NOUN']","['Transformers', 'for', 'Framework']",https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Title,0,AdapterHub: A Framework for Adapting Transformers.,"['AdapterHub', ':', 'A', 'Framework', 'for', 'Adapting', 'Transformers', '.']","(6, 7)","(37, 49)",0.0
237,Anonymization of clinical data is a crucial prerequisite for its many uses for both scientific analysis and extrapolation using modern research methods such as deep learning.,,,S,"['NP', 'VP', '.']",Anonymization,0.0,0.0,13.0,0.0,13.0,"[(0, 13)]",is,0.0,31.0,33.0,31.0,33.0,"[(31, 33)]",['Anonymization'],['is'],,,,,,,,,,is,is,['Anonymization of clinical data'],"['a', 'crucial for its many uses for both scientific analysis and extrapolation using modern research methods such as deep learning .', 'prerequisite']",0,31,34,31,34,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,0,Anonymization of clinical data is a crucial prerequisite for its many uses for both scientific analysis and extrapolation using modern research methods such as deep learning.,"['Anonymization', 'of', 'clinical', 'data', 'is', 'a', 'crucial', 'prerequisite', 'for', 'its', 'many', 'uses', 'for', 'both', 'scientific', 'analysis', 'and', 'extrapolation', 'using', 'modern', 'research', 'methods', 'such', 'as', 'deep', 'learning.']",,,
238,"State-of-the-art Natural Language Processing (NLP) techniques have been found useful for anonymization of patient notes prescribed by doctors, which aims to remove Personal Health Identifiers (PHIs) from medical datasets.",,,S,"['NP', 'VP', '.']",State the art Natural Language Processing NLP techniques,0.0,0.0,69.0,0.0,69.0,"[(0, 5), (13, 16), (19, 22), (23, 30), (31, 39), (40, 50), (53, 56), (59, 69)]",have been found,0.0,70.0,85.0,70.0,85.0,"[(70, 74), (75, 79), (80, 85)]","['State', 'the', 'art', 'Natural', 'Language', 'Processing', 'NLP', 'techniques']","['have', 'been', 'found']",,,,,,,,,,found,have been found,"['State - of - the - art Natural', 'Language Processing ( NLP ) techniques']","['useful for anonymization of patient notes prescribed by doctors ,', 'which aims to remove Personal Health Identifiers ( PHIs ) from medical datasets .']",0,70,86,70,86,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,1,"State-of-the-art Natural Language Processing (NLP) techniques have been found useful for anonymization of patient notes prescribed by doctors, which aims to remove Personal Health Identifiers (PHIs) from medical datasets.","['State-of-the-art', 'Natural', 'Language', 'Processing', '(NLP)', 'techniques', 'have', 'been', 'found', 'useful', 'for', 'anonymization', 'of', 'patient', 'notes', 'prescribed', 'by', 'doctors,', 'which', 'aims', 'to', 'remove', 'Personal', 'Health', 'Identifiers', '(PHIs)', 'from', 'medical', 'datasets.']",,,
239,Our goal is to identify and extract named entities present as PHIs within discharge summaries with NLP-based techniques.,,,S,"['NP', 'VP', '.']",goal,0.0,4.0,8.0,4.0,8.0,"[(4, 8)]",is,0.0,9.0,11.0,9.0,11.0,"[(9, 11)]",['goal'],"['is', 'identify', 'extract']",,,,,,,,,,is,is,['Our goal'],"['to', 'identify and extract named entities present as PHIs within discharge summaries with NLP - based techniques', '.']",0,9,12,9,12,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,2,Our goal is to identify and extract named entities present as PHIs within discharge summaries with NLP-based techniques.,"['Our', 'goal', 'is', 'to', 'identify', 'and', 'extract', 'named', 'entities', 'present', 'as', 'PHIs', 'within', 'discharge', 'summaries', 'with', 'NLP-based', 'techniques.']",,,
240,"We experiment with an existing Artificial Neural Network (ANN) model, for which we implement a random search to tune hyperparameters.",,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",experiment,0.0,3.0,13.0,3.0,13.0,"[(3, 13)]",['We'],['experiment'],,,,,,,,,,experiment,experiment,['We'],[],0,3,14,3,14,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,3,"We experiment with an existing Artificial Neural Network (ANN) model, for which we implement a random search to tune hyperparameters.","['We', 'experiment', 'with', 'an', 'existing', 'Artificial', 'Neural', 'Network', '(ANN)', 'model,', 'for', 'which', 'we', 'implement', 'a', 'random', 'search', 'to', 'tune', 'hyperparameters.']",,,
241,We find that models with higher learning rates yield better results on average and that increasing dropout rate increases accuracy as well.,,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",find,0.0,3.0,7.0,3.0,7.0,"[(3, 7)]",['We'],['find'],,,,,,,,,,find,find,['We'],[],0,3,8,3,8,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,4,We find that models with higher learning rates yield better results on average and that increasing dropout rate increases accuracy as well.,"['We', 'find', 'that', 'models', 'with', 'higher', 'learning', 'rates', 'yield', 'better', 'results', 'on', 'average', 'and', 'that', 'increasing', 'dropout', 'rate', 'increases', 'accuracy', 'as', 'well.']",,,
242,"Increasing number of character embedding dimensions for the bi-directional LSTM increased the accuracy as well, albeit insignificantly.",,,S,"['NP', 'VP', '.']",number,0.0,11.0,17.0,11.0,17.0,"[(11, 17)]",increased,0.0,82.0,91.0,82.0,91.0,"[(82, 91)]",['number'],['increased'],,,,,,,,,,insignificantly,insignificantly,"[',', 'Increasing number of character embedding dimensions for the bi - directional LSTM increased the accuracy as well albeit']",[],0,122,138,122,138,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,5,"Increasing number of character embedding dimensions for the bi-directional LSTM increased the accuracy as well, albeit insignificantly.","['Increasing', 'number', 'of', 'character', 'embedding', 'dimensions', 'for', 'the', 'bi-directional', 'LSTM', 'increased', 'the', 'accuracy', 'as', 'well,', 'albeit', 'insignificantly.']",,,
243,"Notably , we implement a Transformer model and train on a large corpus of patient notes , for which we modify an existing model built on top of HuggingFace ’ s",transformers,package to adapt it to a medical context .,S,"['ADVP', ',', 'NP', 'VP', '.']",we,0.0,10.0,12.0,10.0,12.0,"[(10, 12)]",implement and,0.0,13.0,46.0,13.0,46.0,"[(13, 22), (43, 46)]",['we'],['implement'],built,[],[],-1.0,0.0,128.0,134.0,128.0,134.0,implement,implement,"[',', 'we', 'Notably']","['a Transformer model and', 'train on a large corpus of patient notes for which we modify an existing model built on top of HuggingFace ’ s transformers package to adapt it to a medical context .', ',']",0,13,23,13,23,package,package,"['NOUN', 'ADP', 'NOUN']","['transformers', 'of', 'top']",https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,6,"Notably, we implement a Transformer model and train on a large corpus of patient notes, for which we modify an existing model built on top of HuggingFace’s transformers package to adapt it to a medical context.","['Notably', ',', 'we', 'implement', 'a', 'Transformer', 'model', 'and', 'train', 'on', 'a', 'large', 'corpus', 'of', 'patient', 'notes', ',', 'for', 'which', 'we', 'modify', 'an', 'existing', 'model', 'built', 'on', 'top', 'of', 'HuggingFace', '’', 's', 'transformers', 'package', 'to', 'adapt', 'it', 'to', 'a', 'medical', 'context', '.']","(31, 32)","(159, 171)",0.0
244,"Notably , we implement a",Transformer,"model and train on a large corpus of patient notes , for which we modify an existing model built on top of HuggingFace ’ s transformers package to adapt it to a medical context .",S,"['ADVP', ',', 'NP', 'VP', '.']",we,0.0,10.0,12.0,10.0,12.0,"[(10, 12)]",implement and,0.0,13.0,46.0,13.0,46.0,"[(13, 22), (43, 46)]",['we'],['implement'],implement,"[',', 'we', 'Notably']","['a Transformer model and', 'train on a large corpus of patient notes for which we modify an existing model built on top of HuggingFace ’ s transformers package to adapt it to a medical context .', ',']",-1.0,0.0,13.0,23.0,13.0,23.0,implement,implement,"[',', 'we', 'Notably']","['a Transformer model and', 'train on a large corpus of patient notes for which we modify an existing model built on top of HuggingFace ’ s transformers package to adapt it to a medical context .', ',']",0,13,23,13,23,modify,model,"['PROPN', 'NOUN', 'VERB']","['Transformer', 'model', 'implement']",https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,6,"Notably, we implement a Transformer model and train on a large corpus of patient notes, for which we modify an existing model built on top of HuggingFace’s transformers package to adapt it to a medical context.","['Notably', ',', 'we', 'implement', 'a', 'Transformer', 'model', 'and', 'train', 'on', 'a', 'large', 'corpus', 'of', 'patient', 'notes', ',', 'for', 'which', 'we', 'modify', 'an', 'existing', 'model', 'built', 'on', 'top', 'of', 'HuggingFace', '’', 's', 'transformers', 'package', 'to', 'adapt', 'it', 'to', 'a', 'medical', 'context', '.']","(5, 6)","(24, 35)",0.0
245,"With just a few training iterations, we are able to achieve near state-of-theart results.",,,S,"['PP', ',', 'NP', 'VP', '.']",we,0.0,38.0,40.0,38.0,40.0,"[(38, 40)]",are,0.0,41.0,44.0,41.0,44.0,"[(41, 44)]",['we'],['are'],,,,,,,,,,able,are able,"['we', 'With just a few training iterations']",[],0,41,50,41,50,,,,,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,7,"With just a few training iterations, we are able to achieve near state-of-theart results.","['With', 'just', 'a', 'few', 'training', 'iterations,', 'we', 'are', 'able', 'to', 'achieve', 'near', 'state-of-theart', 'results.']",,,
246,"Though there is precedent for disease predictions from EHR data , such utilization of a",Transformer,"for de-identification of personal health indicators , with near-state-of-the-art accuracy results , is , to the best of our knowledge , the first of its kind .",S,"['SBAR', ',', 'NP', 'VP', '.']",such utilization a Transformer de - identification,0.0,66.0,123.0,66.0,123.0,"[(66, 70), (71, 82), (86, 87), (88, 99), (104, 106), (107, 108), (109, 123)]",is,2.0,210.0,212.0,110.0,112.0,"[(210, 212)]","['such', 'utilization', 'a', 'Transformer', 'de', '-', 'identification']",['is'],is,"['precedent for disease predictions from EHR data , such utilization of a Transformer for de - identification of personal health indicators , with near - state - of - the - art accuracy results']",[],-1.0,0.0,13.0,16.0,13.0,16.0,",",",","['Though there is precedent for disease predictions from EHR data , such utilization of a Transformer for de - identification of personal health indicators , with near - state - of - the - art accuracy results , is', ',', 'to', 'best']",['the of our knowledge the first of its kind .'],2,244,246,144,146,is,for,"['PROPN', 'NOUN', 'NOUN']","['Transformer', 'de', 'identification']",https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,8,"Though there is precedent for disease predictions from EHR data, such utilization of a Transformer for de-identification of personal health indicators, with near-state-of-the-art accuracy results, is, to the best of our knowledge, the first of its kind.","['Though', 'there', 'is', 'precedent', 'for', 'disease', 'predictions', 'from', 'EHR', 'data', ',', 'such', 'utilization', 'of', 'a', 'Transformer', 'for', 'de-identification', 'of', 'personal', 'health', 'indicators', ',', 'with', 'near-state-of-the-art', 'accuracy', 'results', ',', 'is', ',', 'to', 'the', 'best', 'of', 'our', 'knowledge', ',', 'the', 'first', 'of', 'its', 'kind', '.']","(15, 16)","(87, 98)",0.0
247,Simple,Transformers,for PHI De-identification .,NP,"['NP', 'IN', 'NNP', 'NNP', 'NN', 'NN', '.']",Simple Transformers PHI De - identification,0.0,0.0,47.0,0.0,47.0,"[(0, 6), (7, 19), (24, 27), (28, 30), (31, 32), (33, 47)]",,,,,,,[],"['Simple', 'Transformers', 'PHI', 'De', '-', 'identification']",[],,,,,,,,,,Transformers,Transformers,[],[],1,7,20,0,13,,for,['PROPN'],['Transformers'],https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Title,0,Simple Transformers for PHI De-identification.,"['Simple', 'Transformers', 'for', 'PHI', 'De-identification', '.']","(1, 2)","(6, 18)",0.0
248,,Transformers,"are powerful sequence models , but require time and memory that grows quadratically with the sequence length .",S,"['NP', 'VP', '.']",Transformers,1.0,0.0,12.0,0.0,12.0,"[(0, 12)]",are but require,2.0,13.0,55.0,0.0,42.0,"[(13, 16), (44, 47), (48, 55)]",['Transformers'],"['are', 'require']",,,,,,,,,,models,are models,['Transformers'],['but require time and memory that grows quadratically with the sequence length .'],2,13,42,0,29,are,are,"['NOUN', 'NOUN']","['Transformers', 'models']",https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,0,"Transformers are powerful sequence models, but require time and memory that grows quadratically with the sequence length.","['Transformers', 'are', 'powerful', 'sequence', 'models', ',', 'but', 'require', 'time', 'and', 'memory', 'that', 'grows', 'quadratically', 'with', 'the', 'sequence', 'length', '.']","(0, 1)","(0, 12)",0.0
249,In this paper we introduce sparse factorizations of the attention matrix which reduce this to $O(n \sqrt{n})$.,,,S,"['PP', 'NP', 'VP']",we,0.0,14.0,16.0,14.0,16.0,"[(14, 16)]",introduce,0.0,17.0,26.0,17.0,26.0,"[(17, 26)]",['we'],['introduce'],,,,,,,,,,introduce,introduce,['we'],"['sparse factorizations of the attention matrix', 'which reduce this to $ O(n \\sqrt{n})$.']",0,17,27,17,27,,,,,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,1,In this paper we introduce sparse factorizations of the attention matrix which reduce this to $O(n \sqrt{n})$.,"['In', 'this', 'paper', 'we', 'introduce', 'sparse', 'factorizations', 'of', 'the', 'attention', 'matrix', 'which', 'reduce', 'this', 'to', '$O(n', '\\sqrt{n})$.']",,,
250,"We also introduce a) a variation on architecture and initialization to train deeper networks, b) the recomputation of attention matrices to save memory, and c) fast attention kernels for training.",,,S,"['NP', 'ADVP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",introduce,0.0,8.0,17.0,8.0,17.0,"[(8, 17)]",['We'],['introduce'],,,,,,,,,,attention,attention,"['and c )', 'fast']","['We also introduce a ) a variation on architecture and initialization to train deeper networks , b ) the recomputation of attention matrices to save memory , kernels for training .']",0,170,180,170,180,,,,,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,2,"We also introduce a) a variation on architecture and initialization to train deeper networks, b) the recomputation of attention matrices to save memory, and c) fast attention kernels for training.","['We', 'also', 'introduce', 'a)', 'a', 'variation', 'on', 'architecture', 'and', 'initialization', 'to', 'train', 'deeper', 'networks,', 'b)', 'the', 'recomputation', 'of', 'attention', 'matrices', 'to', 'save', 'memory,', 'and', 'c)', 'fast', 'attention', 'kernels', 'for', 'training.']",,,
251,We call networks with these changes Sparse,Transformers,", and show they can model sequences tens of thousands of timesteps long using hundreds of layers .",S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",call and show,0.0,3.0,66.0,3.0,66.0,"[(3, 7), (58, 61), (62, 66)]",['We'],"['call', 'show']",,,,,,,,,,We,We,[],"['call networks with these changes Sparse Transformers , and', 'show they can model sequences tens of thousands of timesteps long using hundreds of layers .']",0,0,3,0,3,show,and,"['PROPN', 'PROPN', 'NOUN']","['Transformers', 'Sparse', 'changes']",https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,3,"We call networks with these changes Sparse Transformers, and show they can model sequences tens of thousands of timesteps long using hundreds of layers.","['We', 'call', 'networks', 'with', 'these', 'changes', 'Sparse', 'Transformers', ',', 'and', 'show', 'they', 'can', 'model', 'sequences', 'tens', 'of', 'thousands', 'of', 'timesteps', 'long', 'using', 'hundreds', 'of', 'layers', '.']","(7, 8)","(42, 54)",0.0
252,"We use the same architecture to model images, audio, and text from raw bytes, setting a new state of the art for density modeling of Enwik8, CIFAR-10, and ImageNet-64.",,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",use,0.0,3.0,6.0,3.0,6.0,"[(3, 6)]",['We'],"['use', 'model', 'setting']",,,,,,,,,,use,use,['We'],[],0,3,7,3,7,,,,,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,4,"We use the same architecture to model images, audio, and text from raw bytes, setting a new state of the art for density modeling of Enwik8, CIFAR-10, and ImageNet-64.","['We', 'use', 'the', 'same', 'architecture', 'to', 'model', 'images,', 'audio,', 'and', 'text', 'from', 'raw', 'bytes,', 'setting', 'a', 'new', 'state', 'of', 'the', 'art', 'for', 'density', 'modeling', 'of', 'Enwik8,', 'CIFAR-10,', 'and', 'ImageNet-64.']",,,
253,"We generate unconditional samples that demonstrate global coherence and great diversity, and show it is possible in principle to use self-attention to model sequences of length one million or more.",,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",generate and show,0.0,3.0,98.0,3.0,98.0,"[(3, 11), (90, 93), (94, 98)]",['We'],"['generate', 'show']",,,,,,,,,,samples,samples,"['We generate', 'unconditional']","['that demonstrate global coherence and and show it is possible in principle to use self - attention to model sequences of length one million or more .', 'great diversity ,']",0,26,34,26,34,,,,,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,5,"We generate unconditional samples that demonstrate global coherence and great diversity, and show it is possible in principle to use self-attention to model sequences of length one million or more.","['We', 'generate', 'unconditional', 'samples', 'that', 'demonstrate', 'global', 'coherence', 'and', 'great', 'diversity,', 'and', 'show', 'it', 'is', 'possible', 'in', 'principle', 'to', 'use', 'self-attention', 'to', 'model', 'sequences', 'of', 'length', 'one', 'million', 'or', 'more.']",,,
254,Generating Long Sequences with Sparse,Transformers,.,S,"['VP', '.']",,,,,,,[],Generating,0.0,0.0,10.0,0.0,10.0,"[(0, 10)]",[],['Generating'],,,,,,,,,,Sequences,Sequences,['Long'],[],0,16,26,16,26,,,"['PROPN', 'ADP', 'PROPN']","['Transformers', 'with', 'Sequences']",https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Title,0,Generating Long Sequences with Sparse Transformers.,"['Generating', 'Long', 'Sequences', 'with', 'Sparse', 'Transformers', '.']","(5, 6)","(37, 49)",0.0
255,"Recurrent neural networks (RNNs) sequentially process data by updating their state with each new data point, and have long been the de facto choice for sequence modeling tasks.",,,S,"['NP', 'VP', '.']",Recurrent neural networks RNNs,0.0,0.0,32.0,0.0,32.0,"[(0, 9), (10, 16), (17, 25), (28, 32)]",process and have been,0.0,48.0,130.0,48.0,130.0,"[(48, 55), (112, 115), (116, 120), (126, 130)]","['Recurrent', 'neural', 'networks', 'RNNs']","['process', 'have', 'been']",,,,,,,,,,choice,choice,"['Recurrent neural networks ( RNNs ) sequentially process data by updating their state with each new data point , and']",['.'],0,144,151,144,151,,,,,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,0,"Recurrent neural networks (RNNs) sequentially process data by updating their state with each new data point, and have long been the de facto choice for sequence modeling tasks.","['Recurrent', 'neural', 'networks', '(RNNs)', 'sequentially', 'process', 'data', 'by', 'updating', 'their', 'state', 'with', 'each', 'new', 'data', 'point,', 'and', 'have', 'long', 'been', 'the', 'de', 'facto', 'choice', 'for', 'sequence', 'modeling', 'tasks.']",,,
256,"However, their inherently sequential computation makes them slow to train.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",computation,0.0,38.0,49.0,38.0,49.0,"[(38, 49)]",makes,0.0,50.0,55.0,50.0,55.0,"[(50, 55)]",['computation'],['makes'],,,,,,,,,,makes,makes,"['However', 'their inherently sequential computation']",['them slow to train'],0,50,56,50,56,,,,,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,1,"However, their inherently sequential computation makes them slow to train.","['However,', 'their', 'inherently', 'sequential', 'computation', 'makes', 'them', 'slow', 'to', 'train.']",,,
257,"Feed-forward and convolutional architectures have recently been shown to achieve superior results on some sequence modeling tasks such as machine translation, with the added advantage that they concurrently process all inputs in the sequence, leading to easy parallelization and faster training times.",,,S,"['NP', 'VP', '.']",Feed architectures,0.0,0.0,46.0,0.0,46.0,"[(0, 4), (33, 46)]",have been shown,0.0,47.0,71.0,47.0,71.0,"[(47, 51), (61, 65), (66, 71)]","['Feed', 'architectures']","['have', 'been', 'shown', 'achieve']",,,,,,,,,,training,training,"['Feed - forward and convolutional architectures have recently been shown to achieve superior results on some sequence modeling tasks such as machine translation , with the added advantage that they concurrently process all inputs in the sequence , leading to easy parallelization and', 'faster']","['times', '.']",0,290,299,290,299,,,,,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,2,"Feed-forward and convolutional architectures have recently been shown to achieve superior results on some sequence modeling tasks such as machine translation, with the added advantage that they concurrently process all inputs in the sequence, leading to easy parallelization and faster training times.","['Feed-forward', 'and', 'convolutional', 'architectures', 'have', 'recently', 'been', 'shown', 'to', 'achieve', 'superior', 'results', 'on', 'some', 'sequence', 'modeling', 'tasks', 'such', 'as', 'machine', 'translation,', 'with', 'the', 'added', 'advantage', 'that', 'they', 'concurrently', 'process', 'all', 'inputs', 'in', 'the', 'sequence,', 'leading', 'to', 'easy', 'parallelization', 'and', 'faster', 'training', 'times.']",,,
258,"Despite these successes , however , popular feed-forward sequence models like the",Transformer,"fail to generalize in many simple tasks that recurrent models handle with ease , e.g .",S,"['PP', ',', 'ADVP', ',', 'NP', 'VP', '.']",popular feed forward sequence models,0.0,36.0,74.0,36.0,74.0,"[(36, 43), (44, 48), (51, 58), (59, 67), (68, 74)]",fail,2.0,96.0,100.0,2.0,6.0,"[(96, 100)]","['popular', 'feed', 'forward', 'sequence', 'models']","['fail', 'generalize']",fail,"['Despite these successes , however .', ', popular feed - forward sequence models like the Transformer']",[],1.0,2.0,96.0,101.0,2.0,7.0,generalize,to generalize,"['Despite these successes , however , popular feed - forward sequence models like the Transformer fail .']",[],2,101,115,7,21,generalize,fail,"['PROPN', 'SCONJ', 'NOUN']","['Transformer', 'like', 'models']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,3,"Despite these successes, however, popular feed-forward sequence models like the Transformer fail to generalize in many simple tasks that recurrent models handle with ease, e.g.","['Despite', 'these', 'successes', ',', 'however', ',', 'popular', 'feed-forward', 'sequence', 'models', 'like', 'the', 'Transformer', 'fail', 'to', 'generalize', 'in', 'many', 'simple', 'tasks', 'that', 'recurrent', 'models', 'handle', 'with', 'ease', ',', 'e.g', '.']","(12, 13)","(81, 92)",0.0
259,copying strings or even simple logical inference when the string or formula lengths exceed those observed at training time.,,,S,"['VBG', 'NP', 'SBAR', '.']",strings simple logical inference,0.0,8.0,48.0,8.0,48.0,"[(8, 15), (24, 30), (31, 38), (39, 48)]",copying,0.0,0.0,7.0,0.0,7.0,"[(0, 7)]","['strings', 'simple', 'logical', 'inference']",['copying'],,,,,,,,,,logical,logical,"['copying strings or', 'even simple']","['inference the string or formula lengths', 'when exceed those observed at training time .']",0,31,39,31,39,,,,,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,4,copying strings or even simple logical inference when the string or formula lengths exceed those observed at training time.,"['copying', 'strings', 'or', 'even', 'simple', 'logical', 'inference', 'when', 'the', 'string', 'or', 'formula', 'lengths', 'exceed', 'those', 'observed', 'at', 'training', 'time.']",,,
