,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group,group2
223,https://www.semanticscholar.org/paper/Cited-text-span-identification-for-scientific-using-Zerva-Nghiem/5b928047a634f26d7a1871d173058a6fe578fa60,26,Abstract,5,For the scientific summarisation we implement an extractive summarisation model adapted from BERT.,For the scientific summarisation we implement an extractive summarisation model adapted from BERT.,,,"['For', 'the', 'scientific', 'summarisation', 'we', 'implement', 'an', 'extractive', 'summarisation', 'model', 'adapted', 'from', 'BERT.']",,,
224,https://www.semanticscholar.org/paper/Cited-text-span-identification-for-scientific-using-Zerva-Nghiem/5b928047a634f26d7a1871d173058a6fe578fa60,26,Abstract,6,"With respect to the input sentences taken from the cited paper, we explore two different scenarios: (1) consider all the sentences (full-text) of the referenced article as input and (2) consider only the text spans that have been identified to be cited by other publications.","With respect to the input sentences taken from the cited paper, we explore two different scenarios: (1) consider all the sentences (full-text) of the referenced article as input and (2) consider only the text spans that have been identified to be cited by other publications.",,,"['With', 'respect', 'to', 'the', 'input', 'sentences', 'taken', 'from', 'the', 'cited', 'paper,', 'we', 'explore', 'two', 'different', 'scenarios:', '(1)', 'consider', 'all', 'the', 'sentences', '(full-text)', 'of', 'the', 'referenced', 'article', 'as', 'input', 'and', '(2)', 'consider', 'only', 'the', 'text', 'spans', 'that', 'have', 'been', 'identified', 'to', 'be', 'cited', 'by', 'other', 'publications.']",,,
225,https://www.semanticscholar.org/paper/Cited-text-span-identification-for-scientific-using-Zerva-Nghiem/5b928047a634f26d7a1871d173058a6fe578fa60,26,Abstract,7,"We observe that in certain experiments, by using only the cited text-spans we can achieve better performance, while minimising the input size needed.","We observe that in certain experiments, by using only the cited text-spans we can achieve better performance, while minimising the input size needed.",,,"['We', 'observe', 'that', 'in', 'certain', 'experiments,', 'by', 'using', 'only', 'the', 'cited', 'text-spans', 'we', 'can', 'achieve', 'better', 'performance,', 'while', 'minimising', 'the', 'input', 'size', 'needed.']",,,
226,https://www.semanticscholar.org/paper/Cited-text-span-identification-for-scientific-using-Zerva-Nghiem/5b928047a634f26d7a1871d173058a6fe578fa60,26,Title,0,Cited text span identification for scientific summarisation using pre-trained encoders.,Cited text span identification for scientific summarisation using pre-trained encoders.,,,"['Cited', 'text', 'span', 'identification', 'for', 'scientific', 'summarisation', 'using', 'pre-trained', 'encoders.']",,,
227,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,0,The current modus operandi in NLP involves downloading and fine-tuning pre-trained models consisting of millions or billions of parameters.,The current modus operandi in NLP involves downloading and fine-tuning pre-trained models consisting of millions or billions of parameters.,,,"['The', 'current', 'modus', 'operandi', 'in', 'NLP', 'involves', 'downloading', 'and', 'fine-tuning', 'pre-trained', 'models', 'consisting', 'of', 'millions', 'or', 'billions', 'of', 'parameters.']",,,
228,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,1,"Storing and sharing such large trained models is expensive, slow, and timeconsuming, which impedes progress towards more general and versatile NLP methods that learn from and for many tasks.","Storing and sharing such large trained models is expensive, slow, and timeconsuming, which impedes progress towards more general and versatile NLP methods that learn from and for many tasks.",,,"['Storing', 'and', 'sharing', 'such', 'large', 'trained', 'models', 'is', 'expensive,', 'slow,', 'and', 'timeconsuming,', 'which', 'impedes', 'progress', 'towards', 'more', 'general', 'and', 'versatile', 'NLP', 'methods', 'that', 'learn', 'from', 'and', 'for', 'many', 'tasks.']",,,
229,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,2,Adapters— small learnt bottleneck layers inserted within each layer of a pre-trained model— ameliorate this issue by avoiding full fine-tuning of the entire model.,Adapters— small learnt bottleneck layers inserted within each layer of a pre-trained model— ameliorate this issue by avoiding full fine-tuning of the entire model.,,,"['Adapters—', 'small', 'learnt', 'bottleneck', 'layers', 'inserted', 'within', 'each', 'layer', 'of', 'a', 'pre-trained', 'model—', 'ameliorate', 'this', 'issue', 'by', 'avoiding', 'full', 'fine-tuning', 'of', 'the', 'entire', 'model.']",,,
230,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,3,"However, sharing and integrating adapter layers is not straightforward.","However, sharing and integrating adapter layers is not straightforward.",,,"['However,', 'sharing', 'and', 'integrating', 'adapter', 'layers', 'is', 'not', 'straightforward.']",,,
231,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,4,"We propose AdapterHub, a framework that allows dynamic “stiching-in” of pre-trained adapters for different tasks and languages.","We propose AdapterHub, a framework that allows dynamic “stiching-in” of pre-trained adapters for different tasks and languages.",,,"['We', 'propose', 'AdapterHub,', 'a', 'framework', 'that', 'allows', 'dynamic', '“stiching-in”', 'of', 'pre-trained', 'adapters', 'for', 'different', 'tasks', 'and', 'languages.']",,,
232,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,5,"The framework, built on top of the popular HuggingFace Transformers library, enables extremely easy and quick adaptations of state-of-the-art pretrained models (e.g., BERT, RoBERTa, XLMR) across tasks and languages.","The framework, built on top of the popular HuggingFace",Transformers,"library, enables extremely easy and quick adaptations of state-of-the-art pretrained models (e.g., BERT, RoBERTa, XLMR) across tasks and languages.","['The', 'framework,', 'built', 'on', 'top', 'of', 'the', 'popular', 'HuggingFace', 'Transformers', 'library,', 'enables', 'extremely', 'easy', 'and', 'quick', 'adaptations', 'of', 'state-of-the-art', 'pretrained', 'models', '(e.g.,', 'BERT,', 'RoBERTa,', 'XLMR)', 'across', 'tasks', 'and', 'languages.']","(9, 10)","['PROPN', 'NOUN', 'ADP']","['Transformers', 'library', 'of']"
233,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,6,"Downloading, sharing, and training adapters is as seamless as possible using minimal changes to the training scripts and a specialized infrastructure.","Downloading, sharing, and training adapters is as seamless as possible using minimal changes to the training scripts and a specialized infrastructure.",,,"['Downloading,', 'sharing,', 'and', 'training', 'adapters', 'is', 'as', 'seamless', 'as', 'possible', 'using', 'minimal', 'changes', 'to', 'the', 'training', 'scripts', 'and', 'a', 'specialized', 'infrastructure.']",,,
234,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,7,"Our framework enables scalable and easy access to sharing of task-specific models, particularly in low-resource scenarios.","Our framework enables scalable and easy access to sharing of task-specific models, particularly in low-resource scenarios.",,,"['Our', 'framework', 'enables', 'scalable', 'and', 'easy', 'access', 'to', 'sharing', 'of', 'task-specific', 'models,', 'particularly', 'in', 'low-resource', 'scenarios.']",,,
235,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Abstract,8,AdapterHub includes all recent adapter architectures and can be found at AdapterHub.ml.,AdapterHub includes all recent adapter architectures and can be found at AdapterHub.ml.,,,"['AdapterHub', 'includes', 'all', 'recent', 'adapter', 'architectures', 'and', 'can', 'be', 'found', 'at', 'AdapterHub.ml.']",,,
236,https://www.semanticscholar.org/paper/AdapterHub%3A-A-Framework-for-Adapting-Transformers-Pfeiffer-Ruckl'e/816e3f40914ddc693c549ea95a2f0ed063989f6e,27,Title,0,AdapterHub: A Framework for Adapting Transformers.,AdapterHub: A Framework for Adapting,Transformers.,,"['AdapterHub:', 'A', 'Framework', 'for', 'Adapting', 'Transformers.']","(5, 6)",['PROPN'],['AdapterHub']
237,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,0,Anonymization of clinical data is a crucial prerequisite for its many uses for both scientific analysis and extrapolation using modern research methods such as deep learning.,Anonymization of clinical data is a crucial prerequisite for its many uses for both scientific analysis and extrapolation using modern research methods such as deep learning.,,,"['Anonymization', 'of', 'clinical', 'data', 'is', 'a', 'crucial', 'prerequisite', 'for', 'its', 'many', 'uses', 'for', 'both', 'scientific', 'analysis', 'and', 'extrapolation', 'using', 'modern', 'research', 'methods', 'such', 'as', 'deep', 'learning.']",,,
238,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,1,"State-of-the-art Natural Language Processing (NLP) techniques have been found useful for anonymization of patient notes prescribed by doctors, which aims to remove Personal Health Identifiers (PHIs) from medical datasets.","State-of-the-art Natural Language Processing (NLP) techniques have been found useful for anonymization of patient notes prescribed by doctors, which aims to remove Personal Health Identifiers (PHIs) from medical datasets.",,,"['State-of-the-art', 'Natural', 'Language', 'Processing', '(NLP)', 'techniques', 'have', 'been', 'found', 'useful', 'for', 'anonymization', 'of', 'patient', 'notes', 'prescribed', 'by', 'doctors,', 'which', 'aims', 'to', 'remove', 'Personal', 'Health', 'Identifiers', '(PHIs)', 'from', 'medical', 'datasets.']",,,
239,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,2,Our goal is to identify and extract named entities present as PHIs within discharge summaries with NLP-based techniques.,Our goal is to identify and extract named entities present as PHIs within discharge summaries with NLP-based techniques.,,,"['Our', 'goal', 'is', 'to', 'identify', 'and', 'extract', 'named', 'entities', 'present', 'as', 'PHIs', 'within', 'discharge', 'summaries', 'with', 'NLP-based', 'techniques.']",,,
240,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,3,"We experiment with an existing Artificial Neural Network (ANN) model, for which we implement a random search to tune hyperparameters.","We experiment with an existing Artificial Neural Network (ANN) model, for which we implement a random search to tune hyperparameters.",,,"['We', 'experiment', 'with', 'an', 'existing', 'Artificial', 'Neural', 'Network', '(ANN)', 'model,', 'for', 'which', 'we', 'implement', 'a', 'random', 'search', 'to', 'tune', 'hyperparameters.']",,,
241,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,4,We find that models with higher learning rates yield better results on average and that increasing dropout rate increases accuracy as well.,We find that models with higher learning rates yield better results on average and that increasing dropout rate increases accuracy as well.,,,"['We', 'find', 'that', 'models', 'with', 'higher', 'learning', 'rates', 'yield', 'better', 'results', 'on', 'average', 'and', 'that', 'increasing', 'dropout', 'rate', 'increases', 'accuracy', 'as', 'well.']",,,
242,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,5,"Increasing number of character embedding dimensions for the bi-directional LSTM increased the accuracy as well, albeit insignificantly.","Increasing number of character embedding dimensions for the bi-directional LSTM increased the accuracy as well, albeit insignificantly.",,,"['Increasing', 'number', 'of', 'character', 'embedding', 'dimensions', 'for', 'the', 'bi-directional', 'LSTM', 'increased', 'the', 'accuracy', 'as', 'well,', 'albeit', 'insignificantly.']",,,
243,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,6,"Notably, we implement a Transformer model and train on a large corpus of patient notes, for which we modify an existing model built on top of HuggingFace’s transformers package to adapt it to a medical context.","Notably, we implement a Transformer model and train on a large corpus of patient notes, for which we modify an existing model built on top of HuggingFace’s",transformers,package to adapt it to a medical context.,"['Notably,', 'we', 'implement', 'a', 'Transformer', 'model', 'and', 'train', 'on', 'a', 'large', 'corpus', 'of', 'patient', 'notes,', 'for', 'which', 'we', 'modify', 'an', 'existing', 'model', 'built', 'on', 'top', 'of', 'HuggingFace’s', 'transformers', 'package', 'to', 'adapt', 'it', 'to', 'a', 'medical', 'context.']","(27, 28)","['NOUN', 'ADP', 'NOUN']","['transformers', 'of', 'top']"
244,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,6,"Notably, we implement a Transformer model and train on a large corpus of patient notes, for which we modify an existing model built on top of HuggingFace’s transformers package to adapt it to a medical context.","Notably, we implement a",Transformer,"model and train on a large corpus of patient notes, for which we modify an existing model built on top of HuggingFace’s transformers package to adapt it to a medical context.","['Notably,', 'we', 'implement', 'a', 'Transformer', 'model', 'and', 'train', 'on', 'a', 'large', 'corpus', 'of', 'patient', 'notes,', 'for', 'which', 'we', 'modify', 'an', 'existing', 'model', 'built', 'on', 'top', 'of', 'HuggingFace’s', 'transformers', 'package', 'to', 'adapt', 'it', 'to', 'a', 'medical', 'context.']","(4, 5)","['PROPN', 'NOUN', 'VERB']","['Transformer', 'model', 'implement']"
245,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,7,"With just a few training iterations, we are able to achieve near state-of-theart results.","With just a few training iterations, we are able to achieve near state-of-theart results.",,,"['With', 'just', 'a', 'few', 'training', 'iterations,', 'we', 'are', 'able', 'to', 'achieve', 'near', 'state-of-theart', 'results.']",,,
246,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Abstract,8,"Though there is precedent for disease predictions from EHR data, such utilization of a Transformer for de-identification of personal health indicators, with near-state-of-the-art accuracy results, is, to the best of our knowledge, the first of its kind.","Though there is precedent for disease predictions from EHR data, such utilization of a",Transformer,"for de-identification of personal health indicators, with near-state-of-the-art accuracy results, is, to the best of our knowledge, the first of its kind.","['Though', 'there', 'is', 'precedent', 'for', 'disease', 'predictions', 'from', 'EHR', 'data,', 'such', 'utilization', 'of', 'a', 'Transformer', 'for', 'de-identification', 'of', 'personal', 'health', 'indicators,', 'with', 'near-state-of-the-art', 'accuracy', 'results,', 'is,', 'to', 'the', 'best', 'of', 'our', 'knowledge,', 'the', 'first', 'of', 'its', 'kind.']","(14, 15)","['PROPN', 'NOUN', 'NOUN']","['Transformer', 'de', 'identification']"
247,https://www.semanticscholar.org/paper/Simple-Transformers-for-PHI-De-identification-Khandelwal-Soin/f701901e46884613f3fc02f0917126e71e7ce37e,28,Title,0,Simple Transformers for PHI De-identification.,Simple,Transformers,for PHI De-identification.,"['Simple', 'Transformers', 'for', 'PHI', 'De-identification.']","(1, 2)",['PROPN'],['Transformers']
248,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,0,"Transformers are powerful sequence models, but require time and memory that grows quadratically with the sequence length.",,Transformers,"are powerful sequence models, but require time and memory that grows quadratically with the sequence length.","['Transformers', 'are', 'powerful', 'sequence', 'models,', 'but', 'require', 'time', 'and', 'memory', 'that', 'grows', 'quadratically', 'with', 'the', 'sequence', 'length.']","(0, 1)","['NOUN', 'NOUN']","['Transformers', 'models']"
249,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,1,In this paper we introduce sparse factorizations of the attention matrix which reduce this to $O(n \sqrt{n})$.,In this paper we introduce sparse factorizations of the attention matrix which reduce this to $O(n \sqrt{n})$.,,,"['In', 'this', 'paper', 'we', 'introduce', 'sparse', 'factorizations', 'of', 'the', 'attention', 'matrix', 'which', 'reduce', 'this', 'to', '$O(n', '\\sqrt{n})$.']",,,
250,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,2,"We also introduce a) a variation on architecture and initialization to train deeper networks, b) the recomputation of attention matrices to save memory, and c) fast attention kernels for training.","We also introduce a) a variation on architecture and initialization to train deeper networks, b) the recomputation of attention matrices to save memory, and c) fast attention kernels for training.",,,"['We', 'also', 'introduce', 'a)', 'a', 'variation', 'on', 'architecture', 'and', 'initialization', 'to', 'train', 'deeper', 'networks,', 'b)', 'the', 'recomputation', 'of', 'attention', 'matrices', 'to', 'save', 'memory,', 'and', 'c)', 'fast', 'attention', 'kernels', 'for', 'training.']",,,
251,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,3,"We call networks with these changes Sparse Transformers, and show they can model sequences tens of thousands of timesteps long using hundreds of layers.",We call networks with these changes Sparse,"Transformers,",and show they can model sequences tens of thousands of timesteps long using hundreds of layers.,"['We', 'call', 'networks', 'with', 'these', 'changes', 'Sparse', 'Transformers,', 'and', 'show', 'they', 'can', 'model', 'sequences', 'tens', 'of', 'thousands', 'of', 'timesteps', 'long', 'using', 'hundreds', 'of', 'layers.']","(7, 8)","['PROPN', 'PROPN', 'NOUN']","['Transformers', 'Sparse', 'changes']"
252,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,4,"We use the same architecture to model images, audio, and text from raw bytes, setting a new state of the art for density modeling of Enwik8, CIFAR-10, and ImageNet-64.","We use the same architecture to model images, audio, and text from raw bytes, setting a new state of the art for density modeling of Enwik8, CIFAR-10, and ImageNet-64.",,,"['We', 'use', 'the', 'same', 'architecture', 'to', 'model', 'images,', 'audio,', 'and', 'text', 'from', 'raw', 'bytes,', 'setting', 'a', 'new', 'state', 'of', 'the', 'art', 'for', 'density', 'modeling', 'of', 'Enwik8,', 'CIFAR-10,', 'and', 'ImageNet-64.']",,,
253,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Abstract,5,"We generate unconditional samples that demonstrate global coherence and great diversity, and show it is possible in principle to use self-attention to model sequences of length one million or more.","We generate unconditional samples that demonstrate global coherence and great diversity, and show it is possible in principle to use self-attention to model sequences of length one million or more.",,,"['We', 'generate', 'unconditional', 'samples', 'that', 'demonstrate', 'global', 'coherence', 'and', 'great', 'diversity,', 'and', 'show', 'it', 'is', 'possible', 'in', 'principle', 'to', 'use', 'self-attention', 'to', 'model', 'sequences', 'of', 'length', 'one', 'million', 'or', 'more.']",,,
254,https://www.semanticscholar.org/paper/Generating-Long-Sequences-with-Sparse-Transformers-Child-Gray/21da617a0f79aabf94272107184606cefe90ab75,29,Title,0,Generating Long Sequences with Sparse Transformers.,Generating Long Sequences with Sparse,Transformers.,,"['Generating', 'Long', 'Sequences', 'with', 'Sparse', 'Transformers.']","(5, 6)",['PROPN'],['Sequences']
255,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,0,"Recurrent neural networks (RNNs) sequentially process data by updating their state with each new data point, and have long been the de facto choice for sequence modeling tasks.","Recurrent neural networks (RNNs) sequentially process data by updating their state with each new data point, and have long been the de facto choice for sequence modeling tasks.",,,"['Recurrent', 'neural', 'networks', '(RNNs)', 'sequentially', 'process', 'data', 'by', 'updating', 'their', 'state', 'with', 'each', 'new', 'data', 'point,', 'and', 'have', 'long', 'been', 'the', 'de', 'facto', 'choice', 'for', 'sequence', 'modeling', 'tasks.']",,,
256,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,1,"However, their inherently sequential computation makes them slow to train.","However, their inherently sequential computation makes them slow to train.",,,"['However,', 'their', 'inherently', 'sequential', 'computation', 'makes', 'them', 'slow', 'to', 'train.']",,,
257,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,2,"Feed-forward and convolutional architectures have recently been shown to achieve superior results on some sequence modeling tasks such as machine translation, with the added advantage that they concurrently process all inputs in the sequence, leading to easy parallelization and faster training times.","Feed-forward and convolutional architectures have recently been shown to achieve superior results on some sequence modeling tasks such as machine translation, with the added advantage that they concurrently process all inputs in the sequence, leading to easy parallelization and faster training times.",,,"['Feed-forward', 'and', 'convolutional', 'architectures', 'have', 'recently', 'been', 'shown', 'to', 'achieve', 'superior', 'results', 'on', 'some', 'sequence', 'modeling', 'tasks', 'such', 'as', 'machine', 'translation,', 'with', 'the', 'added', 'advantage', 'that', 'they', 'concurrently', 'process', 'all', 'inputs', 'in', 'the', 'sequence,', 'leading', 'to', 'easy', 'parallelization', 'and', 'faster', 'training', 'times.']",,,
258,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,3,"Despite these successes, however, popular feed-forward sequence models like the Transformer fail to generalize in many simple tasks that recurrent models handle with ease, e.g.","Despite these successes, however, popular feed-forward sequence models like the",Transformer,"fail to generalize in many simple tasks that recurrent models handle with ease, e.g.","['Despite', 'these', 'successes,', 'however,', 'popular', 'feed-forward', 'sequence', 'models', 'like', 'the', 'Transformer', 'fail', 'to', 'generalize', 'in', 'many', 'simple', 'tasks', 'that', 'recurrent', 'models', 'handle', 'with', 'ease,', 'e.g.']","(10, 11)","['PROPN', 'SCONJ', 'NOUN']","['Transformer', 'like', 'models']"
259,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,4,copying strings or even simple logical inference when the string or formula lengths exceed those observed at training time.,copying strings or even simple logical inference when the string or formula lengths exceed those observed at training time.,,,"['copying', 'strings', 'or', 'even', 'simple', 'logical', 'inference', 'when', 'the', 'string', 'or', 'formula', 'lengths', 'exceed', 'those', 'observed', 'at', 'training', 'time.']",,,
260,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,5,"We propose the Universal Transformer (UT), a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues.",We propose the Universal,Transformer,"(UT), a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues.","['We', 'propose', 'the', 'Universal', 'Transformer', '(UT),', 'a', 'parallel-in-time', 'self-attentive', 'recurrent', 'sequence', 'model', 'which', 'can', 'be', 'cast', 'as', 'a', 'generalization', 'of', 'the', 'Transformer', 'model', 'and', 'which', 'addresses', 'these', 'issues.']","(4, 5)","['PROPN', 'PUNCT', 'VERB']","['Transformer', ')', 'propose']"
261,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,5,"We propose the Universal Transformer (UT), a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues.","We propose the Universal Transformer (UT), a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the",Transformer,model and which addresses these issues.,"['We', 'propose', 'the', 'Universal', 'Transformer', '(UT),', 'a', 'parallel-in-time', 'self-attentive', 'recurrent', 'sequence', 'model', 'which', 'can', 'be', 'cast', 'as', 'a', 'generalization', 'of', 'the', 'Transformer', 'model', 'and', 'which', 'addresses', 'these', 'issues.']","(21, 22)","['PROPN', 'NOUN', 'ADP']","['Transformer', 'model', 'of']"
262,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,6,UTs combine the parallelizability and global receptive field of feed-forward sequence models like the Transformer with the recurrent inductive bias of RNNs.,UTs combine the parallelizability and global receptive field of feed-forward sequence models like the,Transformer,with the recurrent inductive bias of RNNs.,"['UTs', 'combine', 'the', 'parallelizability', 'and', 'global', 'receptive', 'field', 'of', 'feed-forward', 'sequence', 'models', 'like', 'the', 'Transformer', 'with', 'the', 'recurrent', 'inductive', 'bias', 'of', 'RNNs.']","(14, 15)","['PROPN', 'SCONJ']","['Transformer', 'like']"
263,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,7,We also add a dynamic per-position halting mechanism and find that it improves accuracy on several tasks.,We also add a dynamic per-position halting mechanism and find that it improves accuracy on several tasks.,,,"['We', 'also', 'add', 'a', 'dynamic', 'per-position', 'halting', 'mechanism', 'and', 'find', 'that', 'it', 'improves', 'accuracy', 'on', 'several', 'tasks.']",,,
264,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,8,"In contrast to the standard Transformer, under certain assumptions, UTs can be shown to be Turing-complete.",In contrast to the standard,"Transformer,","under certain assumptions, UTs can be shown to be Turing-complete.","['In', 'contrast', 'to', 'the', 'standard', 'Transformer,', 'under', 'certain', 'assumptions,', 'UTs', 'can', 'be', 'shown', 'to', 'be', 'Turing-complete.']","(5, 6)","['PROPN', 'ADJ', 'ADP']","['Transformer', 'standard', 'to']"
265,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,9,"Our experiments show that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks, including the challenging LAMBADA language modeling task where UTs achieve a new state of the art, and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En-De dataset.",Our experiments show that UTs outperform standard,Transformers,"on a wide range of algorithmic and language understanding tasks, including the challenging LAMBADA language modeling task where UTs achieve a new state of the art, and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En-De dataset.","['Our', 'experiments', 'show', 'that', 'UTs', 'outperform', 'standard', 'Transformers', 'on', 'a', 'wide', 'range', 'of', 'algorithmic', 'and', 'language', 'understanding', 'tasks,', 'including', 'the', 'challenging', 'LAMBADA', 'language', 'modeling', 'task', 'where', 'UTs', 'achieve', 'a', 'new', 'state', 'of', 'the', 'art,', 'and', 'machine', 'translation', 'where', 'UTs', 'achieve', 'a', '0.9', 'BLEU', 'improvement', 'over', 'Transformers', 'on', 'the', 'WMT14', 'En-De', 'dataset.']","(7, 8)","['PROPN', 'ADJ', 'VERB']","['Transformers', 'outperform', 'UTs']"
