,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14
111,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,1,"One recent trend to challenge current RC models is to involve a model in the annotation process: humans create questions adversarially, such that the model fails to answer them correctly.","One recent trend to challenge current RC models is to involve a model in the annotation process: humans create questions adversarially, such that the model fails to answer them correctly.",,,"['One', 'recent', 'trend', 'to', 'challenge', 'current', 'RC', 'models', 'is', 'to', 'involve', 'a', 'model', 'in', 'the', 'annotation', 'process:', 'humans', 'create', 'questions', 'adversarially,', 'such', 'that', 'the', 'model', 'fails', 'to', 'answer', 'them', 'correctly.']",,,,,,,,,,,,,,,,"['recent', 'trend', 'humans']","['is', 'involve', 'create']"
112,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,2,"In this work we investigate this annotation approach and apply it in three different settings, collecting a total of 36,000 samples with progressively stronger models in the annotation loop.","In this work we investigate this annotation approach and apply it in three different settings, collecting a total of 36,000 samples with progressively stronger models in the annotation loop.",,,"['In', 'this', 'work', 'we', 'investigate', 'this', 'annotation', 'approach', 'and', 'apply', 'it', 'in', 'three', 'different', 'settings,', 'collecting', 'a', 'total', 'of', '36,000', 'samples', 'with', 'progressively', 'stronger', 'models', 'in', 'the', 'annotation', 'loop.']",,,,we,0,13,15,13,15,investigate and apply,0,16,62,16,62,['we'],"['investigate', 'apply', 'collecting']"
113,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,3,"This allows us to explore questions such as the reproducibility of the adversarial effect, transfer from data collected with varying model-in-the-loop strengths, and generalisation to data collected without a model.","This allows us to explore questions such as the reproducibility of the adversarial effect, transfer from data collected with varying model-in-the-loop strengths, and generalisation to data collected without a model.",,,"['This', 'allows', 'us', 'to', 'explore', 'questions', 'such', 'as', 'the', 'reproducibility', 'of', 'the', 'adversarial', 'effect,', 'transfer', 'from', 'data', 'collected', 'with', 'varying', 'model-in-the-loop', 'strengths,', 'and', 'generalisation', 'to', 'data', 'collected', 'without', 'a', 'model.']",,,,This,0,0,4,0,4,allows,0,5,11,5,11,['This'],"['allows', 'explore']"
114,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,4,"We find that training on adversarially collected samples leads to strong generalisation to non-adversarially collected datasets, yet with progressive deterioration as the model-in-the-loop strength increases.","We find that training on adversarially collected samples leads to strong generalisation to non-adversarially collected datasets, yet with progressive deterioration as the model-in-the-loop strength increases.",,,"['We', 'find', 'that', 'training', 'on', 'adversarially', 'collected', 'samples', 'leads', 'to', 'strong', 'generalisation', 'to', 'non-adversarially', 'collected', 'datasets,', 'yet', 'with', 'progressive', 'deterioration', 'as', 'the', 'model-in-the-loop', 'strength', 'increases.']",,,,We,0,0,2,0,2,find,0,3,7,3,7,['We'],['find']
115,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,5,"Furthermore we find that stronger models can still learn from datasets collected with substantially weaker models in the loop: When trained on data collected with a BiDAF model in the loop, RoBERTa achieves 36.0F1 on questions that it cannot answer when trained on SQuAD - only marginally lower than when trained on data collected using RoBERTa itself.","Furthermore we find that stronger models can still learn from datasets collected with substantially weaker models in the loop: When trained on data collected with a BiDAF model in the loop, RoBERTa achieves 36.0F1 on questions that it cannot answer when trained on SQuAD - only marginally lower than when trained on data collected using RoBERTa itself.",,,"['Furthermore', 'we', 'find', 'that', 'stronger', 'models', 'can', 'still', 'learn', 'from', 'datasets', 'collected', 'with', 'substantially', 'weaker', 'models', 'in', 'the', 'loop:', 'When', 'trained', 'on', 'data', 'collected', 'with', 'a', 'BiDAF', 'model', 'in', 'the', 'loop,', 'RoBERTa', 'achieves', '36.0F1', 'on', 'questions', 'that', 'it', 'cannot', 'answer', 'when', 'trained', 'on', 'SQuAD', '-', 'only', 'marginally', 'lower', 'than', 'when', 'trained', 'on', 'data', 'collected', 'using', 'RoBERTa', 'itself.']",,,,we,0,12,14,12,14,find,0,15,19,15,19,['we'],"['find', 'can', 'learn', 'achieves']"
116,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Title,0,Beat the AI: Investigating Adversarial Human Annotations for Reading Comprehension.,Beat the AI: Investigating Adversarial Human Annotations for Reading Comprehension.,,,"['Beat', 'the', 'AI:', 'Investigating', 'Adversarial', 'Human', 'Annotations', 'for', 'Reading', 'Comprehension.']",,,,,,,,,,Beat,0,0,4,0,4,[],['Beat']
117,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,0,"Machine reading comprehension (MRC) is one of the primary challenges in natural language understanding (NLU), its objective is to give the correct answer based on the questions asked from the specified context.","Machine reading comprehension (MRC) is one of the primary challenges in natural language understanding (NLU), its objective is to give the correct answer based on the questions asked from the specified context.",,,"['Machine', 'reading', 'comprehension', '(MRC)', 'is', 'one', 'of', 'the', 'primary', 'challenges', 'in', 'natural', 'language', 'understanding', '(NLU),', 'its', 'objective', 'is', 'to', 'give', 'the', 'correct', 'answer', 'based', 'on', 'the', 'questions', 'asked', 'from', 'the', 'specified', 'context.']",,,,objective,0,119,128,119,128,is,0,129,131,129,131,"['Machine', 'reading', 'comprehension', 'MRC', 'objective']","['is', 'is', 'give', 'based']"
118,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,1,"Nowadays, attention mechanisms have been widely used in reading comprehension tasks.","Nowadays, attention mechanisms have been widely used in reading comprehension tasks.",,,"['Nowadays,', 'attention', 'mechanisms', 'have', 'been', 'widely', 'used', 'in', 'reading', 'comprehension', 'tasks.']",,,,attention mechanisms,0,11,31,11,31,have been used,0,32,53,32,53,"['attention', 'mechanisms']","['have', 'been', 'used']"
119,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,2,"In this chapter, based on the analysis of two state-of-the-art attention mechanisms, Coattention and Multi-head Attention, the Transformer-based Coattention (TBC) is proposed.","In this chapter, based on the analysis of two state-of-the-art attention mechanisms, Coattention and Multi-head Attention, the Transformer-based Coattention (TBC) is proposed.",,,"['In', 'this', 'chapter,', 'based', 'on', 'the', 'analysis', 'of', 'two', 'state-of-the-art', 'attention', 'mechanisms,', 'Coattention', 'and', 'Multi-head', 'Attention,', 'the', 'Transformer-based', 'Coattention', '(TBC)', 'is', 'proposed.']",,,,,,,,,,based,0,18,23,18,23,[],['based']
120,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,3,"Furthermore, a general hybrid scheme is proposed to incorporate the TBC into pretrained MRC models with little extra training cost.","Furthermore, a general hybrid scheme is proposed to incorporate the TBC into pretrained MRC models with little extra training cost.",,,"['Furthermore,', 'a', 'general', 'hybrid', 'scheme', 'is', 'proposed', 'to', 'incorporate', 'the', 'TBC', 'into', 'pretrained', 'MRC', 'models', 'with', 'little', 'extra', 'training', 'cost.']",,,,a general hybrid scheme,0,14,37,14,37,is proposed,0,38,49,38,49,"['a', 'general', 'hybrid', 'scheme']","['is', 'proposed', 'incorporate']"
121,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,4,Our experiments on Stanford Question Answering Dataset (SQuAD) and Discrete Reasoning Over the content of Paragraphs (DROP) show that our hybrid scheme make models achieve better performance.,Our experiments on Stanford Question Answering Dataset ( SQuAD ) and Discrete Reasoning Over the content of Paragraphs (,DROP,) show that our hybrid scheme make models achieve better performance .,"['Our', 'experiments', 'on', 'Stanford', 'Question', 'Answering', 'Dataset', '(', 'SQuAD', ')', 'and', 'Discrete', 'Reasoning', 'Over', 'the', 'content', 'of', 'Paragraphs', '(', 'DROP', ')', 'show', 'that', 'our', 'hybrid', 'scheme', 'make', 'models', 'achieve', 'better', 'performance', '.']","(19, 20)","(120, 124)",0,experiments,0,4,15,4,15,show,2,128,132,2,6,['experiments'],['show']
122,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Title,0,Transformer-Based Coattention: Neural Architecture for Reading Comprehension.,Transformer-Based Coattention: Neural Architecture for Reading Comprehension.,,,"['Transformer-Based', 'Coattention:', 'Neural', 'Architecture', 'for', 'Reading', 'Comprehension.']",,,,Transformer Coattention Neural Architecture,0,0,53,0,53,,,,,,,"['Transformer', 'Coattention', 'Neural', 'Architecture']",[]
123,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,0,Large pre-trained language models (LMs) are known to encode substantial amounts of linguistic information.,Large pre-trained language models (LMs) are known to encode substantial amounts of linguistic information.,,,"['Large', 'pre-trained', 'language', 'models', '(LMs)', 'are', 'known', 'to', 'encode', 'substantial', 'amounts', 'of', 'linguistic', 'information.']",,,,Large pre - trained language models LMs,0,0,41,0,41,are known,0,44,53,44,53,"['Large', 'pre', '-', 'trained', 'language', 'models', 'LMs']","['are', 'known', 'encode']"
124,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,1,"However, high-level reasoning skills, such as numerical reasoning, are difficult to learn from a language-modeling objective only.","However, high-level reasoning skills, such as numerical reasoning, are difficult to learn from a language-modeling objective only.",,,"['However,', 'high-level', 'reasoning', 'skills,', 'such', 'as', 'numerical', 'reasoning,', 'are', 'difficult', 'to', 'learn', 'from', 'a', 'language-modeling', 'objective', 'only.']",,,,high level reasoning skills modeling objective,0,10,131,10,131,are,0,72,75,72,75,"['high', 'level', 'reasoning', 'skills', 'modeling', 'objective']",['are']
125,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,2,"Consequently, existing models for numerical reasoning have used specialized architectures with limited flexibility.","Consequently, existing models for numerical reasoning have used specialized architectures with limited flexibility.",,,"['Consequently,', 'existing', 'models', 'for', 'numerical', 'reasoning', 'have', 'used', 'specialized', 'architectures', 'with', 'limited', 'flexibility.']",,,,models,0,24,30,24,30,have used,0,55,64,55,64,['models'],"['have', 'used']"
126,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,3,"In this work, we show that numerical reasoning is amenable to automatic data generation, and thus one can inject this skill into pre-trained LMs, by generating large amounts of data, and training in a multi-task setup.","In this work, we show that numerical reasoning is amenable to automatic data generation, and thus one can inject this skill into pre-trained LMs, by generating large amounts of data, and training in a multi-task setup.",,,"['In', 'this', 'work,', 'we', 'show', 'that', 'numerical', 'reasoning', 'is', 'amenable', 'to', 'automatic', 'data', 'generation,', 'and', 'thus', 'one', 'can', 'inject', 'this', 'skill', 'into', 'pre-trained', 'LMs,', 'by', 'generating', 'large', 'amounts', 'of', 'data,', 'and', 'training', 'in', 'a', 'multi-task', 'setup.']",,,,we,0,15,17,15,17,show,0,18,22,18,22,['we'],['show']
127,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,4,"We show that pre-training our model, GenBERT, on this data, dramatically improves performance on DROP (49.3 $\rightarrow$ 72.3 F1), reaching performance that matches state-of-the-art models of comparable size, while using a simple and general-purpose encoder-decoder architecture.","We show that pre-training our model , GenBERT , on this data , dramatically improves performance on",DROP,"( 49.3 $ \rightarrow $ 72.3 F1 ) , reaching performance that matches state-of-the-art models of comparable size , while using a simple and general-purpose encoder-decoder architecture .","['We', 'show', 'that', 'pre-training', 'our', 'model', ',', 'GenBERT', ',', 'on', 'this', 'data', ',', 'dramatically', 'improves', 'performance', 'on', 'DROP', '(', '49.3', '$', '\\rightarrow', '$', '72.3', 'F1', ')', ',', 'reaching', 'performance', 'that', 'matches', 'state-of-the-art', 'models', 'of', 'comparable', 'size', ',', 'while', 'using', 'a', 'simple', 'and', 'general-purpose', 'encoder-decoder', 'architecture', '.']","(17, 18)","(99, 103)",0,We,0,0,2,0,2,show,0,3,7,3,7,['We'],['show']
128,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,5,"Moreover, GenBERT generalizes well to math word problem datasets, while maintaining high performance on standard RC tasks.","Moreover, GenBERT generalizes well to math word problem datasets, while maintaining high performance on standard RC tasks.",,,"['Moreover,', 'GenBERT', 'generalizes', 'well', 'to', 'math', 'word', 'problem', 'datasets,', 'while', 'maintaining', 'high', 'performance', 'on', 'standard', 'RC', 'tasks.']",,,,GenBERT,0,11,18,11,18,generalizes,0,19,30,19,30,['GenBERT'],['generalizes']
129,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,6,"Our approach provides a general recipe for injecting skills into large pre-trained LMs, whenever the skill is amenable to automatic data augmentation.","Our approach provides a general recipe for injecting skills into large pre-trained LMs, whenever the skill is amenable to automatic data augmentation.",,,"['Our', 'approach', 'provides', 'a', 'general', 'recipe', 'for', 'injecting', 'skills', 'into', 'large', 'pre-trained', 'LMs,', 'whenever', 'the', 'skill', 'is', 'amenable', 'to', 'automatic', 'data', 'augmentation.']",,,,approach,0,4,12,4,12,provides,0,13,21,13,21,['approach'],['provides']
130,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Title,0,Injecting Numerical Reasoning Skills into Language Models.,Injecting Numerical Reasoning Skills into Language Models.,,,"['Injecting', 'Numerical', 'Reasoning', 'Skills', 'into', 'Language', 'Models.']",,,,,,,,,,Injecting,0,0,9,0,9,[],['Injecting']
131,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,0,Standard test sets for supervised learning evaluate in-distribution generalization.,Standard test sets for supervised learning evaluate in-distribution generalization.,,,"['Standard', 'test', 'sets', 'for', 'supervised', 'learning', 'evaluate', 'in-distribution', 'generalization.']",,,,Standard test sets distribution generalization,0,0,84,0,84,evaluate,0,43,51,43,51,"['Standard', 'test', 'sets', 'distribution', 'generalization']",['evaluate']
132,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,1,"Unfortunately, when a dataset has systematic gaps (e.g., annotation artifacts), these evaluations are misleading: a model can learn simple decision rules that perform well on the test set but do not capture a dataset's intended capabilities.","Unfortunately, when a dataset has systematic gaps (e.g., annotation artifacts), these evaluations are misleading: a model can learn simple decision rules that perform well on the test set but do not capture a dataset's intended capabilities.",,,"['Unfortunately,', 'when', 'a', 'dataset', 'has', 'systematic', 'gaps', '(e.g.,', 'annotation', 'artifacts),', 'these', 'evaluations', 'are', 'misleading:', 'a', 'model', 'can', 'learn', 'simple', 'decision', 'rules', 'that', 'perform', 'well', 'on', 'the', 'test', 'set', 'but', 'do', 'not', 'capture', 'a', ""dataset's"", 'intended', 'capabilities.']",,,,,,,,,,,,,,,,"['these', 'evaluations', 'a', 'model']","['are', 'can', 'learn']"
133,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,2,We propose a new annotation paradigm for NLP that helps to close systematic gaps in the test data.,We propose a new annotation paradigm for NLP that helps to close systematic gaps in the test data.,,,"['We', 'propose', 'a', 'new', 'annotation', 'paradigm', 'for', 'NLP', 'that', 'helps', 'to', 'close', 'systematic', 'gaps', 'in', 'the', 'test', 'data.']",,,,We,0,0,2,0,2,propose,0,3,10,3,10,['We'],['propose']
134,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,3,"In particular, after a dataset is constructed, we recommend that the dataset authors manually perturb the test instances in small but meaningful ways that (typically) change the gold label, creating contrast sets.","In particular, after a dataset is constructed, we recommend that the dataset authors manually perturb the test instances in small but meaningful ways that (typically) change the gold label, creating contrast sets.",,,"['In', 'particular,', 'after', 'a', 'dataset', 'is', 'constructed,', 'we', 'recommend', 'that', 'the', 'dataset', 'authors', 'manually', 'perturb', 'the', 'test', 'instances', 'in', 'small', 'but', 'meaningful', 'ways', 'that', '(typically)', 'change', 'the', 'gold', 'label,', 'creating', 'contrast', 'sets.']",,,,we,0,49,51,49,51,recommend,0,52,61,52,61,['we'],['recommend']
135,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,4,"Contrast sets provide a local view of a model's decision boundary, which can be used to more accurately evaluate a model's true linguistic capabilities.","Contrast sets provide a local view of a model's decision boundary, which can be used to more accurately evaluate a model's true linguistic capabilities.",,,"['Contrast', 'sets', 'provide', 'a', 'local', 'view', 'of', 'a', ""model's"", 'decision', 'boundary,', 'which', 'can', 'be', 'used', 'to', 'more', 'accurately', 'evaluate', 'a', ""model's"", 'true', 'linguistic', 'capabilities.']",,,,Contrast sets,0,0,13,0,13,provide,0,14,21,14,21,"['Contrast', 'sets']",['provide']
136,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,5,"We demonstrate the efficacy of contrast sets by creating them for 10 diverse NLP datasets (e.g., DROP reading comprehension, UD parsing, IMDb sentiment analysis).","We demonstrate the efficacy of contrast sets by creating them for 10 diverse NLP datasets ( e.g. ,",DROP,"reading comprehension , UD parsing , IMDb sentiment analysis ) .","['We', 'demonstrate', 'the', 'efficacy', 'of', 'contrast', 'sets', 'by', 'creating', 'them', 'for', '10', 'diverse', 'NLP', 'datasets', '(', 'e.g.', ',', 'DROP', 'reading', 'comprehension', ',', 'UD', 'parsing', ',', 'IMDb', 'sentiment', 'analysis', ')', '.']","(18, 19)","(98, 102)",0,We,0,0,2,0,2,demonstrate,0,3,14,3,14,['We'],['demonstrate']
137,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,6,"Although our contrast sets are not explicitly adversarial, model performance is significantly lower on them than on the original test sets---up to 25\% in some cases.","Although our contrast sets are not explicitly adversarial, model performance is significantly lower on them than on the original test sets---up to 25\% in some cases.",,,"['Although', 'our', 'contrast', 'sets', 'are', 'not', 'explicitly', 'adversarial,', 'model', 'performance', 'is', 'significantly', 'lower', 'on', 'them', 'than', 'on', 'the', 'original', 'test', 'sets---up', 'to', '25\\%', 'in', 'some', 'cases.']",,,,model performance,0,60,77,60,77,is,0,78,80,78,80,"['model', 'performance']",['is']
138,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,7,We release our contrast sets as new evaluation benchmarks and encourage future dataset construction efforts to follow similar annotation processes.,We release our contrast sets as new evaluation benchmarks and encourage future dataset construction efforts to follow similar annotation processes.,,,"['We', 'release', 'our', 'contrast', 'sets', 'as', 'new', 'evaluation', 'benchmarks', 'and', 'encourage', 'future', 'dataset', 'construction', 'efforts', 'to', 'follow', 'similar', 'annotation', 'processes.']",,,,We,0,0,2,0,2,release and encourage,0,3,71,3,71,['We'],"['release', 'encourage', 'follow']"
139,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Title,0,Evaluating NLP Models via Contrast Sets.,Evaluating NLP Models via Contrast Sets.,,,"['Evaluating', 'NLP', 'Models', 'via', 'Contrast', 'Sets.']",,,,,,,,,,Evaluating,0,0,10,0,10,[],['Evaluating']
140,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,0,The ability to understand and work with numbers (numeracy) is critical for many complex reasoning tasks.,The ability to understand and work with numbers (numeracy) is critical for many complex reasoning tasks.,,,"['The', 'ability', 'to', 'understand', 'and', 'work', 'with', 'numbers', '(numeracy)', 'is', 'critical', 'for', 'many', 'complex', 'reasoning', 'tasks.']",,,,The ability,0,0,11,0,11,is,0,61,63,61,63,"['The', 'ability']",['is']
141,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,1,"Currently, most NLP models treat numbers in text in the same way as other tokens---they embed them as distributed vectors.","Currently, most NLP models treat numbers in text in the same way as other tokens---they embed them as distributed vectors.",,,"['Currently,', 'most', 'NLP', 'models', 'treat', 'numbers', 'in', 'text', 'in', 'the', 'same', 'way', 'as', 'other', 'tokens---they', 'embed', 'them', 'as', 'distributed', 'vectors.']",,,,,,,,,,,,,,,,"['most', 'NLP', 'models', 'they']","['treat', 'embed']"
142,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,2,Is this enough to capture numeracy?,Is this enough to capture numeracy?,,,"['Is', 'this', 'enough', 'to', 'capture', 'numeracy?']",,,,this,0,3,7,3,7,Is,0,0,2,0,2,['this'],['Is']
143,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,3,We begin by investigating the numerical reasoning capabilities of a state-of-the-art question answering model on the DROP dataset.,We begin by investigating the numerical reasoning capabilities of,a state - of - the - art question answering model on the DROP dataset,.,"['We', 'begin', 'by', 'investigating', 'the', 'numerical', 'reasoning', 'capabilities', 'of', 'a', 'state', '-', 'of', '-', 'the', '-', 'art', 'question', 'answering', 'model', 'on', 'the', 'DROP', 'dataset', '.']","(9, 24)","(65, 134)",57,We,0,0,2,0,2,begin,0,3,8,3,8,['We'],['begin']
144,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,4,"We find this model excels on questions that require numerical reasoning, i.e., it already captures numeracy.",We find,this model,"excels on questions that require numerical reasoning , i.e. , it already captures numeracy .","['We', 'find', 'this', 'model', 'excels', 'on', 'questions', 'that', 'require', 'numerical', 'reasoning', ',', 'i.e.', ',', 'it', 'already', 'captures', 'numeracy', '.']","(2, 4)","(7, 17)",-1,We,0,0,2,0,2,find,0,3,7,3,7,['We'],['find']
145,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,4,"We find this model excels on questions that require numerical reasoning, i.e., it already captures numeracy.","We find this model excels on questions that require numerical reasoning , i.e. ,",it,already captures numeracy .,"['We', 'find', 'this', 'model', 'excels', 'on', 'questions', 'that', 'require', 'numerical', 'reasoning', ',', 'i.e.', ',', 'it', 'already', 'captures', 'numeracy', '.']","(14, 15)","(80, 82)",-1,We,0,0,2,0,2,find,0,3,7,3,7,['We'],['find']
146,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,5,"To understand how this capability emerges, we probe token embedding methods (e.g., BERT, GloVe) on synthetic list maximum, number decoding, and addition tasks.","To understand how this capability emerges, we probe token embedding methods (e.g., BERT, GloVe) on synthetic list maximum, number decoding, and addition tasks.",,,"['To', 'understand', 'how', 'this', 'capability', 'emerges,', 'we', 'probe', 'token', 'embedding', 'methods', '(e.g.,', 'BERT,', 'GloVe)', 'on', 'synthetic', 'list', 'maximum,', 'number', 'decoding,', 'and', 'addition', 'tasks.']",,,,we,0,44,46,44,46,probe,0,47,52,47,52,['we'],"['understand', 'probe']"
147,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,6,A surprising degree of numeracy is naturally present in standard embeddings.,A surprising degree of numeracy is naturally present in standard embeddings.,,,"['A', 'surprising', 'degree', 'of', 'numeracy', 'is', 'naturally', 'present', 'in', 'standard', 'embeddings.']",,,,A surprising degree,0,0,19,0,19,is,0,32,34,32,34,"['A', 'surprising', 'degree']",['is']
148,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,7,"For example, GloVe and word2vec accurately encode magnitude for numbers up to 1,000.","For example, GloVe and word2vec accurately encode magnitude for numbers up to 1,000.",,,"['For', 'example,', 'GloVe', 'and', 'word2vec', 'accurately', 'encode', 'magnitude', 'for', 'numbers', 'up', 'to', '1,000.']",,,,GloVe word2vec,0,14,32,14,32,encode,0,44,50,44,50,"['GloVe', 'word2vec']",['encode']
149,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,8,"Furthermore, character-level embeddings are even more precise---ELMo captures numeracy the best for all pre-trained methods---but BERT, which uses sub-word units, is less exact.","Furthermore, character-level embeddings are even more precise---ELMo captures numeracy the best for all pre-trained methods---but BERT, which uses sub-word units, is less exact.",,,"['Furthermore,', 'character-level', 'embeddings', 'are', 'even', 'more', 'precise---ELMo', 'captures', 'numeracy', 'the', 'best', 'for', 'all', 'pre-trained', 'methods---but', 'BERT,', 'which', 'uses', 'sub-word', 'units,', 'is', 'less', 'exact.']",,,,,,,,,,but,0,135,138,135,138,"['character', 'level', 'embeddings', 'ELMo', 'BERT', 'sub', '-', 'word', 'units']","['are', 'is']"
