,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2
119,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,2,"In this chapter, based on the analysis of two state-of-the-art attention mechanisms, Coattention and Multi-head Attention, the Transformer-based Coattention (TBC) is proposed.","In this chapter, based on the analysis of two state-of-the-art attention mechanisms, Coattention and Multi-head Attention, the Transformer-based Coattention (TBC) is proposed.",,,"['In', 'this', 'chapter,', 'based', 'on', 'the', 'analysis', 'of', 'two', 'state-of-the-art', 'attention', 'mechanisms,', 'Coattention', 'and', 'Multi-head', 'Attention,', 'the', 'Transformer-based', 'Coattention', '(TBC)', 'is', 'proposed.']",,,,S,"['PP', ',', 'VBN', 'PP', '.']"
120,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,3,"Furthermore, a general hybrid scheme is proposed to incorporate the TBC into pretrained MRC models with little extra training cost.","Furthermore, a general hybrid scheme is proposed to incorporate the TBC into pretrained MRC models with little extra training cost.",,,"['Furthermore,', 'a', 'general', 'hybrid', 'scheme', 'is', 'proposed', 'to', 'incorporate', 'the', 'TBC', 'into', 'pretrained', 'MRC', 'models', 'with', 'little', 'extra', 'training', 'cost.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
121,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,4,Our experiments on Stanford Question Answering Dataset (SQuAD) and Discrete Reasoning Over the content of Paragraphs (DROP) show that our hybrid scheme make models achieve better performance.,Our experiments on Stanford Question Answering Dataset ( SQuAD ) and Discrete Reasoning Over the content of Paragraphs (,DROP,) show that our hybrid scheme make models achieve better performance .,"['Our', 'experiments', 'on', 'Stanford', 'Question', 'Answering', 'Dataset', '(', 'SQuAD', ')', 'and', 'Discrete', 'Reasoning', 'Over', 'the', 'content', 'of', 'Paragraphs', '(', 'DROP', ')', 'show', 'that', 'our', 'hybrid', 'scheme', 'make', 'models', 'achieve', 'better', 'performance', '.']","(19, 20)","(120, 124)",0,S,"['NP', 'VP', '.']"
122,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Title,0,Transformer-Based Coattention: Neural Architecture for Reading Comprehension.,Transformer-Based Coattention: Neural Architecture for Reading Comprehension.,,,"['Transformer-Based', 'Coattention:', 'Neural', 'Architecture', 'for', 'Reading', 'Comprehension.']",,,,NP,"['NP', 'HYPH', 'NP', '.']"
123,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,0,Large pre-trained language models (LMs) are known to encode substantial amounts of linguistic information.,Large pre-trained language models (LMs) are known to encode substantial amounts of linguistic information.,,,"['Large', 'pre-trained', 'language', 'models', '(LMs)', 'are', 'known', 'to', 'encode', 'substantial', 'amounts', 'of', 'linguistic', 'information.']",,,,S,"['NP', 'VP', '.']"
124,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,1,"However, high-level reasoning skills, such as numerical reasoning, are difficult to learn from a language-modeling objective only.","However, high-level reasoning skills, such as numerical reasoning, are difficult to learn from a language-modeling objective only.",,,"['However,', 'high-level', 'reasoning', 'skills,', 'such', 'as', 'numerical', 'reasoning,', 'are', 'difficult', 'to', 'learn', 'from', 'a', 'language-modeling', 'objective', 'only.']",,,,S,"['ADVP', ',', 'NP', 'VBP', 'ADJP', 'HYPH', 'NP', '.']"
125,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,2,"Consequently, existing models for numerical reasoning have used specialized architectures with limited flexibility.","Consequently, existing models for numerical reasoning have used specialized architectures with limited flexibility.",,,"['Consequently,', 'existing', 'models', 'for', 'numerical', 'reasoning', 'have', 'used', 'specialized', 'architectures', 'with', 'limited', 'flexibility.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
126,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,3,"In this work, we show that numerical reasoning is amenable to automatic data generation, and thus one can inject this skill into pre-trained LMs, by generating large amounts of data, and training in a multi-task setup.","In this work, we show that numerical reasoning is amenable to automatic data generation, and thus one can inject this skill into pre-trained LMs, by generating large amounts of data, and training in a multi-task setup.",,,"['In', 'this', 'work,', 'we', 'show', 'that', 'numerical', 'reasoning', 'is', 'amenable', 'to', 'automatic', 'data', 'generation,', 'and', 'thus', 'one', 'can', 'inject', 'this', 'skill', 'into', 'pre-trained', 'LMs,', 'by', 'generating', 'large', 'amounts', 'of', 'data,', 'and', 'training', 'in', 'a', 'multi-task', 'setup.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
127,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,4,"We show that pre-training our model, GenBERT, on this data, dramatically improves performance on DROP (49.3 $\rightarrow$ 72.3 F1), reaching performance that matches state-of-the-art models of comparable size, while using a simple and general-purpose encoder-decoder architecture.","We show that pre-training our model , GenBERT , on this data , dramatically improves performance on",DROP,"( 49.3 $ \rightarrow $ 72.3 F1 ) , reaching performance that matches state-of-the-art models of comparable size , while using a simple and general-purpose encoder-decoder architecture .","['We', 'show', 'that', 'pre-training', 'our', 'model', ',', 'GenBERT', ',', 'on', 'this', 'data', ',', 'dramatically', 'improves', 'performance', 'on', 'DROP', '(', '49.3', '$', '\\rightarrow', '$', '72.3', 'F1', ')', ',', 'reaching', 'performance', 'that', 'matches', 'state-of-the-art', 'models', 'of', 'comparable', 'size', ',', 'while', 'using', 'a', 'simple', 'and', 'general-purpose', 'encoder-decoder', 'architecture', '.']","(17, 18)","(99, 103)",0,S,"['NP', 'VP', '.']"
128,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,5,"Moreover, GenBERT generalizes well to math word problem datasets, while maintaining high performance on standard RC tasks.","Moreover, GenBERT generalizes well to math word problem datasets, while maintaining high performance on standard RC tasks.",,,"['Moreover,', 'GenBERT', 'generalizes', 'well', 'to', 'math', 'word', 'problem', 'datasets,', 'while', 'maintaining', 'high', 'performance', 'on', 'standard', 'RC', 'tasks.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
129,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Abstract,6,"Our approach provides a general recipe for injecting skills into large pre-trained LMs, whenever the skill is amenable to automatic data augmentation.","Our approach provides a general recipe for injecting skills into large pre-trained LMs, whenever the skill is amenable to automatic data augmentation.",,,"['Our', 'approach', 'provides', 'a', 'general', 'recipe', 'for', 'injecting', 'skills', 'into', 'large', 'pre-trained', 'LMs,', 'whenever', 'the', 'skill', 'is', 'amenable', 'to', 'automatic', 'data', 'augmentation.']",,,,S,"['NP', 'VP', '.']"
130,https://www.semanticscholar.org/paper/Injecting-Numerical-Reasoning-Skills-into-Language-Geva-Gupta/3dd61d97827e3f380bf9304101149a3f865051fc,16,Title,0,Injecting Numerical Reasoning Skills into Language Models.,Injecting Numerical Reasoning Skills into Language Models.,,,"['Injecting', 'Numerical', 'Reasoning', 'Skills', 'into', 'Language', 'Models.']",,,,S,"['VP', '.']"
131,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,0,Standard test sets for supervised learning evaluate in-distribution generalization.,Standard test sets for supervised learning evaluate in-distribution generalization.,,,"['Standard', 'test', 'sets', 'for', 'supervised', 'learning', 'evaluate', 'in-distribution', 'generalization.']",,,,NP,"['NP', 'PP', 'VB', 'PP', 'HYPH', 'NP', '.']"
132,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,1,"Unfortunately, when a dataset has systematic gaps (e.g., annotation artifacts), these evaluations are misleading: a model can learn simple decision rules that perform well on the test set but do not capture a dataset's intended capabilities.","Unfortunately, when a dataset has systematic gaps (e.g., annotation artifacts), these evaluations are misleading: a model can learn simple decision rules that perform well on the test set but do not capture a dataset's intended capabilities.",,,"['Unfortunately,', 'when', 'a', 'dataset', 'has', 'systematic', 'gaps', '(e.g.,', 'annotation', 'artifacts),', 'these', 'evaluations', 'are', 'misleading:', 'a', 'model', 'can', 'learn', 'simple', 'decision', 'rules', 'that', 'perform', 'well', 'on', 'the', 'test', 'set', 'but', 'do', 'not', 'capture', 'a', ""dataset's"", 'intended', 'capabilities.']",,,,S,"['S', ':', 'S', '.']"
133,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,2,We propose a new annotation paradigm for NLP that helps to close systematic gaps in the test data.,We propose a new annotation paradigm for NLP that helps to close systematic gaps in the test data.,,,"['We', 'propose', 'a', 'new', 'annotation', 'paradigm', 'for', 'NLP', 'that', 'helps', 'to', 'close', 'systematic', 'gaps', 'in', 'the', 'test', 'data.']",,,,S,"['NP', 'VP', '.']"
134,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,3,"In particular, after a dataset is constructed, we recommend that the dataset authors manually perturb the test instances in small but meaningful ways that (typically) change the gold label, creating contrast sets.","In particular, after a dataset is constructed, we recommend that the dataset authors manually perturb the test instances in small but meaningful ways that (typically) change the gold label, creating contrast sets.",,,"['In', 'particular,', 'after', 'a', 'dataset', 'is', 'constructed,', 'we', 'recommend', 'that', 'the', 'dataset', 'authors', 'manually', 'perturb', 'the', 'test', 'instances', 'in', 'small', 'but', 'meaningful', 'ways', 'that', '(typically)', 'change', 'the', 'gold', 'label,', 'creating', 'contrast', 'sets.']",,,,S,"['PP', ',', 'SBAR', ',', 'NP', 'VP', '.']"
135,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,4,"Contrast sets provide a local view of a model's decision boundary, which can be used to more accurately evaluate a model's true linguistic capabilities.","Contrast sets provide a local view of a model's decision boundary, which can be used to more accurately evaluate a model's true linguistic capabilities.",,,"['Contrast', 'sets', 'provide', 'a', 'local', 'view', 'of', 'a', ""model's"", 'decision', 'boundary,', 'which', 'can', 'be', 'used', 'to', 'more', 'accurately', 'evaluate', 'a', ""model's"", 'true', 'linguistic', 'capabilities.']",,,,S,"['NP', 'VP', '.']"
136,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,5,"We demonstrate the efficacy of contrast sets by creating them for 10 diverse NLP datasets (e.g., DROP reading comprehension, UD parsing, IMDb sentiment analysis).","We demonstrate the efficacy of contrast sets by creating them for 10 diverse NLP datasets ( e.g. ,",DROP,"reading comprehension , UD parsing , IMDb sentiment analysis ) .","['We', 'demonstrate', 'the', 'efficacy', 'of', 'contrast', 'sets', 'by', 'creating', 'them', 'for', '10', 'diverse', 'NLP', 'datasets', '(', 'e.g.', ',', 'DROP', 'reading', 'comprehension', ',', 'UD', 'parsing', ',', 'IMDb', 'sentiment', 'analysis', ')', '.']","(18, 19)","(98, 102)",0,S,"['NP', 'VP', '.']"
137,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,6,"Although our contrast sets are not explicitly adversarial, model performance is significantly lower on them than on the original test sets---up to 25\% in some cases.","Although our contrast sets are not explicitly adversarial, model performance is significantly lower on them than on the original test sets---up to 25\% in some cases.",,,"['Although', 'our', 'contrast', 'sets', 'are', 'not', 'explicitly', 'adversarial,', 'model', 'performance', 'is', 'significantly', 'lower', 'on', 'them', 'than', 'on', 'the', 'original', 'test', 'sets---up', 'to', '25\\%', 'in', 'some', 'cases.']",,,,S,"['SBAR', ',', 'NP', 'VP', '.']"
138,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Abstract,7,We release our contrast sets as new evaluation benchmarks and encourage future dataset construction efforts to follow similar annotation processes.,We release our contrast sets as new evaluation benchmarks and encourage future dataset construction efforts to follow similar annotation processes.,,,"['We', 'release', 'our', 'contrast', 'sets', 'as', 'new', 'evaluation', 'benchmarks', 'and', 'encourage', 'future', 'dataset', 'construction', 'efforts', 'to', 'follow', 'similar', 'annotation', 'processes.']",,,,S,"['NP', 'VP', '.']"
139,https://www.semanticscholar.org/paper/Evaluating-NLP-Models-via-Contrast-Sets-Gardner-Artzi/9fec5868542b4d9070306f1418d1d21666226e90,17,Title,0,Evaluating NLP Models via Contrast Sets.,Evaluating NLP Models via Contrast Sets.,,,"['Evaluating', 'NLP', 'Models', 'via', 'Contrast', 'Sets.']",,,,S,"['VP', '.']"
140,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,0,The ability to understand and work with numbers (numeracy) is critical for many complex reasoning tasks.,The ability to understand and work with numbers (numeracy) is critical for many complex reasoning tasks.,,,"['The', 'ability', 'to', 'understand', 'and', 'work', 'with', 'numbers', '(numeracy)', 'is', 'critical', 'for', 'many', 'complex', 'reasoning', 'tasks.']",,,,S,"['NP', 'VP', '.']"
141,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,1,"Currently, most NLP models treat numbers in text in the same way as other tokens---they embed them as distributed vectors.","Currently, most NLP models treat numbers in text in the same way as other tokens---they embed them as distributed vectors.",,,"['Currently,', 'most', 'NLP', 'models', 'treat', 'numbers', 'in', 'text', 'in', 'the', 'same', 'way', 'as', 'other', 'tokens---they', 'embed', 'them', 'as', 'distributed', 'vectors.']",,,,S,"['S', ':', 'S', '.']"
142,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,2,Is this enough to capture numeracy?,Is this enough to capture numeracy?,,,"['Is', 'this', 'enough', 'to', 'capture', 'numeracy?']",,,,SQ,"['VBZ', 'NP', 'ADJP', '.']"
143,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,3,We begin by investigating the numerical reasoning capabilities of a state-of-the-art question answering model on the DROP dataset.,We begin by investigating the numerical reasoning capabilities of a state-of-the-art question answering model on the,DROP,dataset .,"['We', 'begin', 'by', 'investigating', 'the', 'numerical', 'reasoning', 'capabilities', 'of', 'a', 'state-of-the-art', 'question', 'answering', 'model', 'on', 'the', 'DROP', 'dataset', '.']","(16, 17)","(116, 120)",0,S,"['NP', 'VP', '.']"
144,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,4,"We find this model excels on questions that require numerical reasoning, i.e., it already captures numeracy.","We find this model excels on questions that require numerical reasoning, i.e., it already captures numeracy.",,,"['We', 'find', 'this', 'model', 'excels', 'on', 'questions', 'that', 'require', 'numerical', 'reasoning,', 'i.e.,', 'it', 'already', 'captures', 'numeracy.']",,,,S,"['NP', 'VP', '.']"
145,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,5,"To understand how this capability emerges, we probe token embedding methods (e.g., BERT, GloVe) on synthetic list maximum, number decoding, and addition tasks.","To understand how this capability emerges, we probe token embedding methods (e.g., BERT, GloVe) on synthetic list maximum, number decoding, and addition tasks.",,,"['To', 'understand', 'how', 'this', 'capability', 'emerges,', 'we', 'probe', 'token', 'embedding', 'methods', '(e.g.,', 'BERT,', 'GloVe)', 'on', 'synthetic', 'list', 'maximum,', 'number', 'decoding,', 'and', 'addition', 'tasks.']",,,,S,"['S', ',', 'NP', 'VP', '.']"
146,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,6,A surprising degree of numeracy is naturally present in standard embeddings.,A surprising degree of numeracy is naturally present in standard embeddings.,,,"['A', 'surprising', 'degree', 'of', 'numeracy', 'is', 'naturally', 'present', 'in', 'standard', 'embeddings.']",,,,S,"['NP', 'VP', '.']"
147,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,7,"For example, GloVe and word2vec accurately encode magnitude for numbers up to 1,000.","For example, GloVe and word2vec accurately encode magnitude for numbers up to 1,000.",,,"['For', 'example,', 'GloVe', 'and', 'word2vec', 'accurately', 'encode', 'magnitude', 'for', 'numbers', 'up', 'to', '1,000.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
148,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Abstract,8,"Furthermore, character-level embeddings are even more precise---ELMo captures numeracy the best for all pre-trained methods---but BERT, which uses sub-word units, is less exact.","Furthermore, character-level embeddings are even more precise---ELMo captures numeracy the best for all pre-trained methods---but BERT, which uses sub-word units, is less exact.",,,"['Furthermore,', 'character-level', 'embeddings', 'are', 'even', 'more', 'precise---ELMo', 'captures', 'numeracy', 'the', 'best', 'for', 'all', 'pre-trained', 'methods---but', 'BERT,', 'which', 'uses', 'sub-word', 'units,', 'is', 'less', 'exact.']",,,,S,"['S', 'CC', 'S', '.']"
149,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Title,0,Do NLP Models Know Numbers?,Do NLP Models Know Numbers?,,,"['Do', 'NLP', 'Models', 'Know', 'Numbers?']",,,,SQ,"['VBP', 'NP', 'VP', '.']"
150,https://www.semanticscholar.org/paper/Do-NLP-Models-Know-Numbers-Probing-Numeracy-in-Wallace-Wang/0427110f0e79f41e69a8eb00a3ec8868bac26a4f,18,Title,1,Probing Numeracy in Embeddings.,Probing Numeracy in Embeddings.,,,"['Probing', 'Numeracy', 'in', 'Embeddings.']",,,,S,"['VP', '.']"
151,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,0,"In this work, we focus on the task of Automatic Question Generation (AQG) where given a passage and an answer the task is to generate the corresponding question.","In this work, we focus on the task of Automatic Question Generation (AQG) where given a passage and an answer the task is to generate the corresponding question.",,,"['In', 'this', 'work,', 'we', 'focus', 'on', 'the', 'task', 'of', 'Automatic', 'Question', 'Generation', '(AQG)', 'where', 'given', 'a', 'passage', 'and', 'an', 'answer', 'the', 'task', 'is', 'to', 'generate', 'the', 'corresponding', 'question.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
152,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,1,It is desired that the generated question should be (i) grammatically correct (ii) answerable from the passage and (iii) specific to the given answer.,It is desired that the generated question should be (i) grammatically correct (ii) answerable from the passage and (iii) specific to the given answer.,,,"['It', 'is', 'desired', 'that', 'the', 'generated', 'question', 'should', 'be', '(i)', 'grammatically', 'correct', '(ii)', 'answerable', 'from', 'the', 'passage', 'and', '(iii)', 'specific', 'to', 'the', 'given', 'answer.']",,,,S,"['NP', 'VP', '.']"
153,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,2,An analysis of existing AQG models shows that they produce questions which do not adhere to one or more of {the above-mentioned qualities}.,An analysis of existing AQG models shows that they produce questions which do not adhere to one or more of {the above-mentioned qualities}.,,,"['An', 'analysis', 'of', 'existing', 'AQG', 'models', 'shows', 'that', 'they', 'produce', 'questions', 'which', 'do', 'not', 'adhere', 'to', 'one', 'or', 'more', 'of', '{the', 'above-mentioned', 'qualities}.']",,,,S,"['NP', 'VP', '.']"
154,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,3,"In particular, the generated questions look like an incomplete draft of the desired question with a clear scope for refinement.","In particular, the generated questions look like an incomplete draft of the desired question with a clear scope for refinement.",,,"['In', 'particular,', 'the', 'generated', 'questions', 'look', 'like', 'an', 'incomplete', 'draft', 'of', 'the', 'desired', 'question', 'with', 'a', 'clear', 'scope', 'for', 'refinement.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
155,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,4,"{To alleviate this shortcoming}, we propose a method which tries to mimic the human process of generating questions by first creating an initial draft and then refining it.","{To alleviate this shortcoming}, we propose a method which tries to mimic the human process of generating questions by first creating an initial draft and then refining it.",,,"['{To', 'alleviate', 'this', 'shortcoming},', 'we', 'propose', 'a', 'method', 'which', 'tries', 'to', 'mimic', 'the', 'human', 'process', 'of', 'generating', 'questions', 'by', 'first', 'creating', 'an', 'initial', 'draft', 'and', 'then', 'refining', 'it.']",,,,S,"['-LRB-', 'S', ',', 'NP', 'VP', '.']"
156,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,5,"More specifically, we propose Refine Network (RefNet) which contains two decoders.","More specifically, we propose Refine Network (RefNet) which contains two decoders.",,,"['More', 'specifically,', 'we', 'propose', 'Refine', 'Network', '(RefNet)', 'which', 'contains', 'two', 'decoders.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
157,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,6,The second decoder uses a dual attention network which pays attention to both (i) the original passage and (ii) the question (initial draft) generated by the first decoder.,The second decoder uses a dual attention network which pays attention to both (i) the original passage and (ii) the question (initial draft) generated by the first decoder.,,,"['The', 'second', 'decoder', 'uses', 'a', 'dual', 'attention', 'network', 'which', 'pays', 'attention', 'to', 'both', '(i)', 'the', 'original', 'passage', 'and', '(ii)', 'the', 'question', '(initial', 'draft)', 'generated', 'by', 'the', 'first', 'decoder.']",,,,S,"['NP', 'VP', '.']"
158,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,7,"In effect, it refines the question generated by the first decoder, thereby making it more correct and complete.","In effect, it refines the question generated by the first decoder, thereby making it more correct and complete.",,,"['In', 'effect,', 'it', 'refines', 'the', 'question', 'generated', 'by', 'the', 'first', 'decoder,', 'thereby', 'making', 'it', 'more', 'correct', 'and', 'complete.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
159,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,8,"We evaluate RefNet on three datasets, \textit{viz.","We evaluate RefNet on three datasets, \textit{viz.",,,"['We', 'evaluate', 'RefNet', 'on', 'three', 'datasets,', '\\textit{viz.']",,,,S,"['NP', 'VP', '.']"
160,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,9,"}, SQuAD, HOTPOT-QA, and DROP, and show that it outperforms existing state-of-the-art methods by 7-16\% on all of these datasets.","} , SQuAD , HOTPOT-QA , and",DROP,", and show that it outperforms existing state-of-the-art methods by 7-16\ % on all of these datasets .","['}', ',', 'SQuAD', ',', 'HOTPOT-QA', ',', 'and', 'DROP', ',', 'and', 'show', 'that', 'it', 'outperforms', 'existing', 'state-of-the-art', 'methods', 'by', '7-16\\', '%', 'on', 'all', 'of', 'these', 'datasets', '.']","(7, 8)","(27, 31)",0,S,"['-RRB-', ',', 'NP', ',', 'NP', 'HYPH', 'NNP', ',', 'CC', 'NN', ',', 'CC', 'VP', '.']"
161,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,10,"Lastly, we show that we can improve the quality of the second decoder on specific metrics, such as, fluency and answerability by explicitly rewarding revisions that improve on the corresponding metric during training.","Lastly, we show that we can improve the quality of the second decoder on specific metrics, such as, fluency and answerability by explicitly rewarding revisions that improve on the corresponding metric during training.",,,"['Lastly,', 'we', 'show', 'that', 'we', 'can', 'improve', 'the', 'quality', 'of', 'the', 'second', 'decoder', 'on', 'specific', 'metrics,', 'such', 'as,', 'fluency', 'and', 'answerability', 'by', 'explicitly', 'rewarding', 'revisions', 'that', 'improve', 'on', 'the', 'corresponding', 'metric', 'during', 'training.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
162,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Abstract,11,The code has been made publicly available \footnote{this https URL},The code has been made publicly available \footnote{this https URL},,,"['The', 'code', 'has', 'been', 'made', 'publicly', 'available', '\\footnote{this', 'https', 'URL}']",,,,S,"['NP', 'VP']"
163,https://www.semanticscholar.org/paper/Let's-Ask-Again%3A-Refine-Network-for-Automatic-Nema-Mohankumar/5ea017faae8706d07a8ebc2a321969a899e8fad9,19,Title,0,Let's Ask Again: Refine Network for Automatic Question Generation.,Let's Ask Again: Refine Network for Automatic Question Generation.,,,"[""Let's"", 'Ask', 'Again:', 'Refine', 'Network', 'for', 'Automatic', 'Question', 'Generation.']",,,,S,"['VP', '.']"
