,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3
369,https://www.semanticscholar.org/paper/A-Multiscale-Visualization-of-Attention-in-the-Vig/0de0a44b859a3719d11834479112314b4caba669,38,Title,0,A Multiscale Visualization of Attention in the Transformer Model.,A Multiscale Visualization of Attention in the Transformer Model.,,,"['A', 'Multiscale', 'Visualization', 'of', 'Attention', 'in', 'the', 'Transformer', 'Model.']",,,,Visualization,"['A', 'Multiscale']",[]
370,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,0,The Transformer is a fully attention-based alternative to recurrent networks that has achieved state-of-the-art results across a range of NLP tasks.,The Transformer is a fully attention-based alternative to recurrent networks that has achieved state-of-the-art results across a range of NLP tasks.,,,"['The', 'Transformer', 'is', 'a', 'fully', 'attention-based', 'alternative', 'to', 'recurrent', 'networks', 'that', 'has', 'achieved', 'state-of-the-art', 'results', 'across', 'a', 'range', 'of', 'NLP', 'tasks.']",,,,is attention,['fully'],['a based alternative to recurrent networks that has achieved state - of - the - art results across a range of NLP tasks']
371,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,1,"In this paper, we analyze the structure of attention in a Transformer language model, the GPT-2 small pretrained model.","In this paper, we analyze the structure of attention in a Transformer language model, the",GPT,-2 small pretrained model.,"['In', 'this', 'paper,', 'we', 'analyze', 'the', 'structure', 'of', 'attention', 'in', 'a', 'Transformer', 'language', 'model,', 'the', 'GPT', '-2', 'small', 'pretrained', 'model.']","(15, 16)","(89, 92)",0,analyze,"[',', 'we']","['the structure of attention in a Transformer language model , the GPT -2 small pretrained model', '.']"
372,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,1,"In this paper, we analyze the structure of attention in a Transformer language model, the GPT-2 small pretrained model.","In this paper, we analyze the structure of attention in a Transformer language model, the",GPT-2,small pretrained model.,"['In', 'this', 'paper,', 'we', 'analyze', 'the', 'structure', 'of', 'attention', 'in', 'a', 'Transformer', 'language', 'model,', 'the', 'GPT-2', 'small', 'pretrained', 'model.']","(15, 16)","(89, 94)",0,analyze,"[',', 'we']","['the structure of attention in a Transformer language model , the GPT-2 small pretrained model', '.']"
373,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,2,We visualize attention for individual instances and analyze the interaction between attention and syntax over a large corpus.,We visualize attention for individual instances and analyze the interaction between attention and syntax over a large corpus.,,,"['We', 'visualize', 'attention', 'for', 'individual', 'instances', 'and', 'analyze', 'the', 'interaction', 'between', 'attention', 'and', 'syntax', 'over', 'a', 'large', 'corpus.']",,,,visualize,[],"['attention', 'We and analyze the interaction between attention and syntax over a large corpus .']"
374,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,3,"We find that attention targets different parts of speech at different layer depths within the model, and that attention aligns with dependency relations most strongly in the middle layers.","We find that attention targets different parts of speech at different layer depths within the model, and that attention aligns with dependency relations most strongly in the middle layers.",,,"['We', 'find', 'that', 'attention', 'targets', 'different', 'parts', 'of', 'speech', 'at', 'different', 'layer', 'depths', 'within', 'the', 'model,', 'and', 'that', 'attention', 'aligns', 'with', 'dependency', 'relations', 'most', 'strongly', 'in', 'the', 'middle', 'layers.']",,,,find,['We'],"['that attention targets different parts of speech at different layer depths within the model ,', 'and that attention aligns with dependency relations most strongly in the middle layers .']"
375,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,4,We also find that the deepest layers of the model capture the most distant relationships.,We also find that the deepest layers of the model capture the most distant relationships.,,,"['We', 'also', 'find', 'that', 'the', 'deepest', 'layers', 'of', 'the', 'model', 'capture', 'the', 'most', 'distant', 'relationships.']",,,,find,['We'],[]
376,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Abstract,5,"Finally, we extract exemplar sentences that reveal highly specific patterns targeted by particular attention heads.","Finally, we extract exemplar sentences that reveal highly specific patterns targeted by particular attention heads.",,,"['Finally,', 'we', 'extract', 'exemplar', 'sentences', 'that', 'reveal', 'highly', 'specific', 'patterns', 'targeted', 'by', 'particular', 'attention', 'heads.']",,,,reveal,"['Finally , we extract exemplar sentences', 'that']",['highly specific patterns targeted by particular attention heads']
377,https://www.semanticscholar.org/paper/Analyzing-the-Structure-of-Attention-in-a-Language-Vig-Belinkov/a039ea239e37f53a2cb60c68e0a1967994353166,39,Title,0,Analyzing the Structure of Attention in a Transformer Language Model.,Analyzing the Structure of Attention in a Transformer Language Model.,,,"['Analyzing', 'the', 'Structure', 'of', 'Attention', 'in', 'a', 'Transformer', 'Language', 'Model.']",,,,Analyzing,[],['the Structure of Attention in a Transformer Language Model']
378,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,0,GPT-2 and BERT demonstrate the effectiveness of using pre-trained language models (LMs) on various natural language processing tasks.,,GPT,-2 and BERT demonstrate the effectiveness of using pre-trained language models (LMs) on various natural language processing tasks.,"['GPT', '-2', 'and', 'BERT', 'demonstrate', 'the', 'effectiveness', 'of', 'using', 'pre-trained', 'language', 'models', '(LMs)', 'on', 'various', 'natural', 'language', 'processing', 'tasks.']","(0, 1)","(0, 3)",0,demonstrate,"['GPT', '-2 and BERT', 'the effectiveness of using pre - trained language models ( LMs ) on various natural language processing tasks']",['.']
379,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,0,GPT-2 and BERT demonstrate the effectiveness of using pre-trained language models (LMs) on various natural language processing tasks.,,GPT-2,and BERT demonstrate the effectiveness of using pre-trained language models (LMs) on various natural language processing tasks.,"['GPT-2', 'and', 'BERT', 'demonstrate', 'the', 'effectiveness', 'of', 'using', 'pre-trained', 'language', 'models', '(LMs)', 'on', 'various', 'natural', 'language', 'processing', 'tasks.']","(0, 1)","(0, 5)",0,demonstrate,"['GPT-2 and', 'BERT', 'the effectiveness of using pre - trained language models ( LMs ) on various natural language processing tasks']",['.']
380,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,1,"However, LM fine-tuning often suffers from catastrophic forgetting when applied to resource-rich tasks.","However, LM fine-tuning often suffers from catastrophic forgetting when applied to resource-rich tasks.",,,"['However,', 'LM', 'fine-tuning', 'often', 'suffers', 'from', 'catastrophic', 'forgetting', 'when', 'applied', 'to', 'resource-rich', 'tasks.']",,,,suffers,"['However , LM fine - tuning']",[]
381,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,2,"In this work, we introduce a concerted training framework (\method) that is the key to integrate the pre-trained LMs to neural machine translation (NMT).","In this work, we introduce a concerted training framework (\method) that is the key to integrate the pre-trained LMs to neural machine translation (NMT).",,,"['In', 'this', 'work,', 'we', 'introduce', 'a', 'concerted', 'training', 'framework', '(\\method)', 'that', 'is', 'the', 'key', 'to', 'integrate', 'the', 'pre-trained', 'LMs', 'to', 'neural', 'machine', 'translation', '(NMT).']",,,,is key,"['that', 'In this work , we introduce a concerted training framework ( \\method )', 'the']","['to', 'integrate', 'the pre - trained LMs to neural machine translation ( NMT ) .']"
382,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,3,Our proposed Cnmt consists of three techniques: a) asymptotic distillation to ensure that the NMT model can retain the previous pre-trained knowledge; \item a dynamic switching gate to avoid catastrophic forgetting of pre-trained knowledge; and b)a strategy to adjust the learning paces according to a scheduled policy.,Our proposed Cnmt consists of three techniques: a) asymptotic distillation to ensure that the NMT model can retain the previous pre-trained knowledge; \item a dynamic switching gate to avoid catastrophic forgetting of pre-trained knowledge; and b)a strategy to adjust the learning paces according to a scheduled policy.,,,"['Our', 'proposed', 'Cnmt', 'consists', 'of', 'three', 'techniques:', 'a)', 'asymptotic', 'distillation', 'to', 'ensure', 'that', 'the', 'NMT', 'model', 'can', 'retain', 'the', 'previous', 'pre-trained', 'knowledge;', '\\item', 'a', 'dynamic', 'switching', 'gate', 'to', 'avoid', 'catastrophic', 'forgetting', 'of', 'pre-trained', 'knowledge;', 'and', 'b)a', 'strategy', 'to', 'adjust', 'the', 'learning', 'paces', 'according', 'to', 'a', 'scheduled', 'policy.']",,,,consists,['Our proposed Cnmt'],[': a ) asymptotic distillation to ensure that the NMT model can retain the previous pre - trained knowledge \\item a dynamic switching gate to avoid catastrophic forgetting of pre - trained knowledge and b)a strategy to adjust the learning paces according to a scheduled policy']
383,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,4,Our experiments in machine translation show \method gains of up to 3 BLEU score on the WMT14 English-German language pair which even surpasses the previous state-of-the-art pre-training aided NMT by 1.4 BLEU score.,Our experiments in machine translation show \method gains of up to 3 BLEU score on the WMT14 English-German language pair which even surpasses the previous state-of-the-art pre-training aided NMT by 1.4 BLEU score.,,,"['Our', 'experiments', 'in', 'machine', 'translation', 'show', '\\method', 'gains', 'of', 'up', 'to', '3', 'BLEU', 'score', 'on', 'the', 'WMT14', 'English-German', 'language', 'pair', 'which', 'even', 'surpasses', 'the', 'previous', 'state-of-the-art', 'pre-training', 'aided', 'NMT', 'by', '1.4', 'BLEU', 'score.']",,,,translation,['machine'],['Our experiments in show \\method gains of up to 3 BLEU score on the WMT14 English - German language pair which even surpasses the previous state - of - the - art pre - training aided NMT by 1.4 BLEU score .']
384,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Abstract,5,"While for the large WMT14 English-French task with 40 millions of sentence-pairs, our base model still significantly improves upon the state-of-the-art Transformer big model by more than 1 BLEU score.","While for the large WMT14 English-French task with 40 millions of sentence-pairs, our base model still significantly improves upon the state-of-the-art Transformer big model by more than 1 BLEU score.",,,"['While', 'for', 'the', 'large', 'WMT14', 'English-French', 'task', 'with', '40', 'millions', 'of', 'sentence-pairs,', 'our', 'base', 'model', 'still', 'significantly', 'improves', 'upon', 'the', 'state-of-the-art', 'Transformer', 'big', 'model', 'by', 'more', 'than', '1', 'BLEU', 'score.']",,,,improves,"[', our base model still significantly']",[]
385,https://www.semanticscholar.org/paper/Towards-Making-the-Most-of-BERT-in-Neural-Machine-Yang-Wang/20eb4c260184c6545484240bb8c39f193cefc261,40,Title,0,Towards Making the Most of BERT in Neural Machine Translation.,Towards Making the Most of BERT in Neural Machine Translation.,,,"['Towards', 'Making', 'the', 'Most', 'of', 'BERT', 'in', 'Neural', 'Machine', 'Translation.']",,,,Making,['Towards'],"['the', 'Most of BERT']"
386,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,0,The Conversational Assistance Track (CAsT) is a new track for TREC 2019 to facilitate Conversational Information Seeking (CIS) research and to create a large-scale reusable test collection for conversational search systems.,The Conversational Assistance Track (CAsT) is a new track for TREC 2019 to facilitate Conversational Information Seeking (CIS) research and to create a large-scale reusable test collection for conversational search systems.,,,"['The', 'Conversational', 'Assistance', 'Track', '(CAsT)', 'is', 'a', 'new', 'track', 'for', 'TREC', '2019', 'to', 'facilitate', 'Conversational', 'Information', 'Seeking', '(CIS)', 'research', 'and', 'to', 'create', 'a', 'large-scale', 'reusable', 'test', 'collection', 'for', 'conversational', 'search', 'systems.']",,,,Assistance,[],"['Track is a new track for TREC 2019 to facilitate Conversational Information Seeking ( CIS ) research and to create a large - scale reusable test collection for conversational search systems .', '(', 'CAsT', ')']"
387,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,1,"The document corpus is 38,426,252 passages from the TREC Complex Answer Retrieval (CAR) and Microsoft MAchine Reading COmprehension (MARCO) datasets.","The document corpus is 38,426,252 passages from the TREC Complex Answer Retrieval (CAR) and Microsoft MAchine Reading COmprehension (MARCO) datasets.",,,"['The', 'document', 'corpus', 'is', '38,426,252', 'passages', 'from', 'the', 'TREC', 'Complex', 'Answer', 'Retrieval', '(CAR)', 'and', 'Microsoft', 'MAchine', 'Reading', 'COmprehension', '(MARCO)', 'datasets.']",,,,"is 38,426,252",['The document corpus'],['passages']
388,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,2,"Eighty information seeking dialogues (30 train, 50 test) are an average of 9 to 10 questions long.","Eighty information seeking dialogues (30 train, 50 test) are an average of 9 to 10 questions long.",,,"['Eighty', 'information', 'seeking', 'dialogues', '(30', 'train,', '50', 'test)', 'are', 'an', 'average', 'of', '9', 'to', '10', 'questions', 'long.']",,,,long,"['Eighty information seeking dialogues ( 30 train , 50 test ) are an average of 9 to 10', 'questions']",['.']
389,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,3,Relevance assessments are provided for 30 training topics and 20 test topics.,Relevance assessments are provided for 30 training topics and 20 test topics.,,,"['Relevance', 'assessments', 'are', 'provided', 'for', '30', 'training', 'topics', 'and', '20', 'test', 'topics.']",,,,are,['Relevance assessments'],['provided for 30 training topics and 20 test topics']
390,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,4,This year 21 groups submitted a total of 65 runs using varying methods for conversational query understanding and ranking.,This year 21 groups submitted a total of 65 runs using varying methods for conversational query understanding and ranking.,,,"['This', 'year', '21', 'groups', 'submitted', 'a', 'total', 'of', '65', 'runs', 'using', 'varying', 'methods', 'for', 'conversational', 'query', 'understanding', 'and', 'ranking.']",,,,submitted,['This year 21 groups a total of 65 runs using varying methods for conversational query understanding and ranking'],[]
391,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,5,"Methods include traditional retrieval based methods, feature based learning-to-rank, neural models, and knowledge enhanced methods.","Methods include traditional retrieval based methods, feature based learning-to-rank, neural models, and knowledge enhanced methods.",,,"['Methods', 'include', 'traditional', 'retrieval', 'based', 'methods,', 'feature', 'based', 'learning-to-rank,', 'neural', 'models,', 'and', 'knowledge', 'enhanced', 'methods.']",,,,include,['Methods'],"['traditional retrieval based methods , feature based learning - to - rank , neural models ,', 'and knowledge enhanced methods .']"
392,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,6,A common theme through the runs is the use of BERT-based neural reranking methods.,A common theme through the runs is the use of BERT-based neural reranking methods.,,,"['A', 'common', 'theme', 'through', 'the', 'runs', 'is', 'the', 'use', 'of', 'BERT-based', 'neural', 'reranking', 'methods.']",,,,is,"['the use of BERT - based neural reranking methods', 'A common theme through the runs']",['.']
393,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,7,"Leading methods also employed document expansion, conversational query expansion, and generative language models for conversational query rewriting (GPT-2).","Leading methods also employed document expansion, conversational query expansion, and generative language models for conversational query rewriting (",GPT,-2).,"['Leading', 'methods', 'also', 'employed', 'document', 'expansion,', 'conversational', 'query', 'expansion,', 'and', 'generative', 'language', 'models', 'for', 'conversational', 'query', 'rewriting', '(', 'GPT', '-2).']","(18, 19)","(149, 152)",0,document,[],[]
394,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,7,"Leading methods also employed document expansion, conversational query expansion, and generative language models for conversational query rewriting (GPT-2).","Leading methods also employed document expansion, conversational query expansion, and generative language models for conversational query rewriting (",GPT-2,).,"['Leading', 'methods', 'also', 'employed', 'document', 'expansion,', 'conversational', 'query', 'expansion,', 'and', 'generative', 'language', 'models', 'for', 'conversational', 'query', 'rewriting', '(', 'GPT-2', ').']","(18, 19)","(149, 154)",0,document,[],[]
395,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Abstract,8,"The results show a gap between automatic systems and those using the manually resolved utterances, with a 35% relative improvement of manual rewrites over the best automatic system.","The results show a gap between automatic systems and those using the manually resolved utterances, with a 35% relative improvement of manual rewrites over the best automatic system.",,,"['The', 'results', 'show', 'a', 'gap', 'between', 'automatic', 'systems', 'and', 'those', 'using', 'the', 'manually', 'resolved', 'utterances,', 'with', 'a', '35%', 'relative', 'improvement', 'of', 'manual', 'rewrites', 'over', 'the', 'best', 'automatic', 'system.']",,,,show,['The results'],"['a', 'gap between automatic systems and those using the manually resolved utterances', ', with a 35 % relative improvement of manual rewrites over the best automatic system', '.']"
396,https://www.semanticscholar.org/paper/TREC-CAsT-2019%3A-The-Conversational-Assistance-Track-Dalton-Xiong/8fbb8885854ba611ca90a7fc8b8efaaff3efc66e,41,Title,0,TREC CAsT 2019: The Conversational Assistance Track Overview.,TREC CAsT 2019: The Conversational Assistance Track Overview.,,,"['TREC', 'CAsT', '2019:', 'The', 'Conversational', 'Assistance', 'Track', 'Overview.']",,,,CAsT,['TREC'],"['2019', ': The Conversational Assistance Track Overview .']"
397,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Abstract,0,"We introduce The Benchmark of Linguistic Minimal Pairs (shortened to BLiMP), a challenge set for evaluating what language models (LMs) know about major grammatical phenomena in English.","We introduce The Benchmark of Linguistic Minimal Pairs (shortened to BLiMP), a challenge set for evaluating what language models (LMs) know about major grammatical phenomena in English.",,,"['We', 'introduce', 'The', 'Benchmark', 'of', 'Linguistic', 'Minimal', 'Pairs', '(shortened', 'to', 'BLiMP),', 'a', 'challenge', 'set', 'for', 'evaluating', 'what', 'language', 'models', '(LMs)', 'know', 'about', 'major', 'grammatical', 'phenomena', 'in', 'English.']",,,,introduce,['We'],"['The Benchmark of Linguistic Minimal Pairs ( shortened to BLiMP ) , a challenge set for evaluating what language models ( LMs ) know about major grammatical phenomena in English']"
398,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Abstract,1,"BLiMP consists of 67 sub-datasets, each containing 1000 minimal pairs isolating specific contrasts in syntax, morphology, or semantics.","BLiMP consists of 67 sub-datasets, each containing 1000 minimal pairs isolating specific contrasts in syntax, morphology, or semantics.",,,"['BLiMP', 'consists', 'of', '67', 'sub-datasets,', 'each', 'containing', '1000', 'minimal', 'pairs', 'isolating', 'specific', 'contrasts', 'in', 'syntax,', 'morphology,', 'or', 'semantics.']",,,,consists,['BLiMP'],[]
399,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Abstract,2,"The data is automatically generated according to expert-crafted grammars, and aggregate human agreement with the labels is 96.4%.","The data is automatically generated according to expert-crafted grammars, and aggregate human agreement with the labels is 96.4%.",,,"['The', 'data', 'is', 'automatically', 'generated', 'according', 'to', 'expert-crafted', 'grammars,', 'and', 'aggregate', 'human', 'agreement', 'with', 'the', 'labels', 'is', '96.4%.']",,,,is automatically,['The data'],"['generated according to expert - crafted grammars ,', 'and aggregate human agreement with the labels is 96.4 %']"
400,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Abstract,3,"We use it to evaluate n-gram, LSTM, and Transformer (GPT-2 and Transformer-XL) LMs.","We use it to evaluate n-gram, LSTM, and Transformer (",GPT,-2 and Transformer-XL) LMs.,"['We', 'use', 'it', 'to', 'evaluate', 'n-gram,', 'LSTM,', 'and', 'Transformer', '(', 'GPT', '-2', 'and', 'Transformer-XL)', 'LMs.']","(10, 11)","(53, 56)",0,XL,"['We use it to evaluate n - gram , LSTM , and Transformer ( GPT -2 and', 'Transformer', '-']",[') LMs']
401,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Abstract,3,"We use it to evaluate n-gram, LSTM, and Transformer (GPT-2 and Transformer-XL) LMs.","We use it to evaluate n-gram, LSTM, and Transformer (",GPT-2,and Transformer-XL) LMs.,"['We', 'use', 'it', 'to', 'evaluate', 'n-gram,', 'LSTM,', 'and', 'Transformer', '(', 'GPT-2', 'and', 'Transformer-XL)', 'LMs.']","(10, 11)","(53, 58)",0,XL,"['We use it to evaluate n - gram , LSTM , and', 'Transformer ( GPT-2 and', 'Transformer', '-']",[') LMs']
402,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Abstract,4,"We find that state-of-the-art models identify morphological contrasts reliably, but they struggle with semantic restrictions on the distribution of quantifiers and negative polarity items and subtle syntactic phenomena such as extraction islands.","We find that state-of-the-art models identify morphological contrasts reliably, but they struggle with semantic restrictions on the distribution of quantifiers and negative polarity items and subtle syntactic phenomena such as extraction islands.",,,"['We', 'find', 'that', 'state-of-the-art', 'models', 'identify', 'morphological', 'contrasts', 'reliably,', 'but', 'they', 'struggle', 'with', 'semantic', 'restrictions', 'on', 'the', 'distribution', 'of', 'quantifiers', 'and', 'negative', 'polarity', 'items', 'and', 'subtle', 'syntactic', 'phenomena', 'such', 'as', 'extraction', 'islands.']",,,,as,['subtle syntactic phenomena'],"['We find that state - of - the - art models identify morphological contrasts reliably , but they struggle with semantic restrictions on the distribution of quantifiers and negative polarity items and extraction .', 'islands']"
403,https://www.semanticscholar.org/paper/BLiMP%3A-A-Benchmark-of-Linguistic-Minimal-Pairs-for-Warstadt-Parrish/df2efe221442c41cebd69c3663602dc04f250f84,42,Title,0,BLiMP: A Benchmark of Linguistic Minimal Pairs for English.,BLiMP: A Benchmark of Linguistic Minimal Pairs for English.,,,"['BLiMP:', 'A', 'Benchmark', 'of', 'Linguistic', 'Minimal', 'Pairs', 'for', 'English.']",,,,BLiMP,[],"[':', 'A Benchmark of Linguistic Minimal Pairs for English']"
404,https://www.semanticscholar.org/paper/StereoSet%3A-Measuring-stereotypical-bias-in-language-Nadeem-Bethke/babeda48b10a4d638252118f2238d05a06f4ec55,43,Abstract,0,"A stereotype is an over-generalized belief about a particular group of people, e.g., Asians are good at math or Asians are bad drivers.","A stereotype is an over-generalized belief about a particular group of people, e.g., Asians are good at math or Asians are bad drivers.",,,"['A', 'stereotype', 'is', 'an', 'over-generalized', 'belief', 'about', 'a', 'particular', 'group', 'of', 'people,', 'e.g.,', 'Asians', 'are', 'good', 'at', 'math', 'or', 'Asians', 'are', 'bad', 'drivers.']",,,,is,['A stereotype'],"['an', 'over - generalized', 'belief about a particular group of people , e.g. , Asians are good at math or Asians are bad drivers .']"
405,https://www.semanticscholar.org/paper/StereoSet%3A-Measuring-stereotypical-bias-in-language-Nadeem-Bethke/babeda48b10a4d638252118f2238d05a06f4ec55,43,Abstract,1,Such beliefs (biases) are known to hurt target groups.,Such beliefs (biases) are known to hurt target groups.,,,"['Such', 'beliefs', '(biases)', 'are', 'known', 'to', 'hurt', 'target', 'groups.']",,,,are known,['Such beliefs ( biases )'],[]
406,https://www.semanticscholar.org/paper/StereoSet%3A-Measuring-stereotypical-bias-in-language-Nadeem-Bethke/babeda48b10a4d638252118f2238d05a06f4ec55,43,Abstract,2,"Since pretrained language models are trained on large real world data, they are known to capture stereotypical biases.","Since pretrained language models are trained on large real world data, they are known to capture stereotypical biases.",,,"['Since', 'pretrained', 'language', 'models', 'are', 'trained', 'on', 'large', 'real', 'world', 'data,', 'they', 'are', 'known', 'to', 'capture', 'stereotypical', 'biases.']",,,,trained,"['Since pretrained language models', 'are']",['they are known to capture stereotypical biases']
407,https://www.semanticscholar.org/paper/StereoSet%3A-Measuring-stereotypical-bias-in-language-Nadeem-Bethke/babeda48b10a4d638252118f2238d05a06f4ec55,43,Abstract,3,"In order to assess the adverse effects of these models, it is important to quantify the bias captured in them.","In order to assess the adverse effects of these models, it is important to quantify the bias captured in them.",,,"['In', 'order', 'to', 'assess', 'the', 'adverse', 'effects', 'of', 'these', 'models,', 'it', 'is', 'important', 'to', 'quantify', 'the', 'bias', 'captured', 'in', 'them.']",,,,is important,['it'],"['to quantify', 'the bias captured in them']"
408,https://www.semanticscholar.org/paper/StereoSet%3A-Measuring-stereotypical-bias-in-language-Nadeem-Bethke/babeda48b10a4d638252118f2238d05a06f4ec55,43,Abstract,4,Existing literature on quantifying bias evaluates pretrained language models on a small set of artificially constructed bias-assessing sentences.,Existing literature on quantifying bias evaluates pretrained language models on a small set of artificially constructed bias-assessing sentences.,,,"['Existing', 'literature', 'on', 'quantifying', 'bias', 'evaluates', 'pretrained', 'language', 'models', 'on', 'a', 'small', 'set', 'of', 'artificially', 'constructed', 'bias-assessing', 'sentences.']",,,,literature,[],[]
409,https://www.semanticscholar.org/paper/StereoSet%3A-Measuring-stereotypical-bias-in-language-Nadeem-Bethke/babeda48b10a4d638252118f2238d05a06f4ec55,43,Abstract,5,"We present StereoSet, a large-scale natural dataset in English to measure stereotypical biases in four domains: gender, profession, race, and religion.","We present StereoSet, a large-scale natural dataset in English to measure stereotypical biases in four domains: gender, profession, race, and religion.",,,"['We', 'present', 'StereoSet,', 'a', 'large-scale', 'natural', 'dataset', 'in', 'English', 'to', 'measure', 'stereotypical', 'biases', 'in', 'four', 'domains:', 'gender,', 'profession,', 'race,', 'and', 'religion.']",,,,race,"['We present StereoSet , a large - scale natural dataset in English to measure stereotypical biases in four domains : gender , profession', ',']","[',', 'religion']"
